alpha,gamma,entropy
0.05,0.01,0.056995480051956315
0.05,0.01,0.056995480051956315
0.05,0.01,0.056995480051956315
0.05,0.01,0.056995480051956315
0.05,0.01,0.056995480051956315
0.05,0.01,0.056995480051956315
0.05,0.01,0.056995480051956315
0.05,0.01,0.056995480051956315
0.05,0.01,0.056995480051956315
0.05,0.01,0.056995480051956315
0.05,0.01,0.056995480051956315
0.05,0.01,0.056995480051956315
0.05,0.01,0.056995480051956315
0.05,0.01,0.056995480051956315
0.05,0.01,0.056995480051956315
0.05,0.01,0.056995480051956315
0.05,0.01,0.056995480051956315
0.05,0.01,0.056995480051956315
0.05,0.01,0.056995480051956315
0.05,0.01,0.056995480051956315
0.05,0.01,0.056995480051956315
0.05,0.01,0.056995480051956315
0.05,0.01,0.056995480051956315
0.05,0.01,0.056995480051956315
0.05,0.01,0.056995480051956315
0.05,0.01,0.056995480051956315
0.05,0.01,0.056995480051956315
0.05,0.01,0.056995480051956315
0.05,0.01,0.056995480051956315
0.05,0.01,0.056995480051956315
0.05,0.01,0.056995480051956315
0.05,0.01,0.056995480051956315
0.05,0.01,0.056995480051956315
0.05,0.01,0.056995480051956315
0.05,0.01,0.056995480051956315
0.05,0.01,0.056995480051956315
0.05,0.01,0.056995480051956315
0.05,0.01,0.056995480051956315
0.05,0.01,0.056995480051956315
0.05,0.01,0.056995480051956315
0.05,0.01,0.056995480051956315
0.05,0.01,0.056995480051956315
0.05,0.01,0.056995480051956315
0.05,0.01,0.056995480051956315
0.05,0.01,0.056995480051956315
0.05,0.01,0.056995480051956315
0.05,0.01,0.056995480051956315
0.05,0.01,0.056995480051956315
0.05,0.01,0.056995480051956315
0.05,0.01,0.056995480051956315
0.05,0.01,0.056995480051956315
0.05,0.01,0.056995480051956315
0.05,0.01,0.056995480051956315
0.05,0.01,0.056995480051956315
0.05,0.01,0.056995480051956315
0.05,0.01,0.056995480051956315
0.05,0.01,0.056995480051956315
0.05,0.01,0.056995480051956315
0.05,0.01,0.056995480051956315
0.05,0.01,0.056995480051956315
0.05,0.01,0.056995480051956315
0.05,0.01,0.056995480051956315
0.05,0.01,0.056995480051956315
0.05,0.01,0.056995480051956315
0.05,0.01,0.056995480051956315
0.05,0.01,0.056995480051956315
0.05,0.01,0.056995480051956315
0.05,0.01,0.056995480051956315
0.05,0.01,0.056995480051956315
0.05,0.01,0.056995480051956315
0.05,0.01,0.056995480051956315
0.05,0.01,0.056995480051956315
0.05,0.01,0.056995480051956315
0.05,0.01,0.056995480051956315
0.05,0.01,0.056995480051956315
0.05,0.01,0.056995480051956315
0.05,0.01,0.056995480051956315
0.05,0.01,0.056995480051956315
0.05,0.01,0.056995480051956315
0.05,0.01,0.056995480051956315
0.05,0.01,0.056995480051956315
0.05,0.01,0.056995480051956315
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.05,0.08319667581504153
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.1,0.10690022382590314
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.25,0.14935273655466963
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.5,0.1784909782354882
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.75,0.18721096797263903
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.05,0.99,0.18775978877650634
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.01,0.07158098129929402
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
