alpha,gamma,entropy
0.05,0.05,0.35734994938041353
0.05,0.05,0.39994532242889136
0.05,0.05,0.4236299729583166
0.05,0.05,0.4913631983721416
0.05,0.05,0.48028941630879274
0.05,0.05,0.4986719487963356
0.05,0.05,0.535383316267783
0.05,0.05,0.5482878526229769
0.05,0.05,0.5915383985124478
0.05,0.05,0.6188153120910442
0.05,0.05,0.6611934981103929
0.05,0.05,0.6653807022366038
0.05,0.05,0.692969276726572
0.05,0.05,0.6833343367135498
0.05,0.05,0.719609387336277
0.05,0.05,0.7744498030922529
0.05,0.05,0.8062648677782605
0.05,0.05,0.8518300690696279
0.05,0.05,0.9044563950309765
0.05,0.05,0.9406030179935527
0.05,0.05,0.9691595566231967
0.05,0.05,1.0404268502969387
0.05,0.05,1.0490027319712425
0.05,0.05,1.1107263257865014
0.05,0.05,1.1232243191028033
0.05,0.05,1.1814087602665495
0.05,0.05,1.1998705590515186
0.05,0.05,1.249248961548929
0.05,0.05,1.3164414711174857
0.05,0.05,1.2940007558918012
0.05,0.05,1.3179364965534148
0.05,0.05,1.3401438933360907
0.05,0.05,1.3783267573461728
0.05,0.05,1.3937380694007402
0.05,0.05,1.4386436956988433
0.05,0.05,1.4649408525676648
0.05,0.05,1.4881630057331563
0.05,0.05,1.5252943659000238
0.05,0.05,1.5425108434653367
0.05,0.05,1.5330363010102275
0.05,0.05,1.5665365348735065
0.05,0.05,1.5954515272947134
0.05,0.05,1.6376165034893972
0.05,0.05,1.705224185551785
0.05,0.05,1.8000559563561183
0.05,0.05,1.8122389414498343
0.05,0.05,1.7976673254141815
0.05,0.05,1.7838815367553735
0.05,0.05,1.8082113645211706
0.05,0.05,1.792357964020539
0.05,0.05,1.8548237742579516
0.05,0.05,1.9019774574948514
0.05,0.05,1.9317573249028896
0.05,0.05,1.9893478915902705
0.05,0.05,2.015588509564722
0.05,0.05,2.040926212177112
0.05,0.05,2.0632706039025948
0.05,0.05,2.1030392285573782
0.05,0.05,2.1512825439546504
0.05,0.05,2.1925007274190023
0.05,0.05,2.2217167137722953
0.05,0.05,2.2275625207007295
0.05,0.05,2.266108409459264
0.05,0.05,2.3214537326214497
0.05,0.05,2.342531203737849
0.05,0.05,2.402883662675947
0.05,0.05,2.3986792192529265
0.05,0.05,2.4615115950467157
0.05,0.05,2.527273282775411
0.05,0.05,2.5832013340483684
0.05,0.05,2.587143357587337
0.05,0.05,2.661307645041404
0.05,0.05,2.6572380547377747
0.05,0.05,2.7098432135911423
0.05,0.05,2.7713948884884303
0.05,0.05,2.800420481556671
0.05,0.05,2.827510666625926
0.05,0.05,2.8959756725973875
0.05,0.05,2.9203457772944716
0.05,0.05,2.9486700389857106
0.05,0.05,2.9561976946135076
0.05,0.1,0.04579166357405784
0.05,0.1,0.07585015293567965
0.05,0.1,0.09594076570322496
0.05,0.1,0.13178277700599583
0.05,0.1,0.19084281639326584
0.05,0.1,0.20119945385765803
0.05,0.1,0.22824806917681784
0.05,0.1,0.2619469957425
0.05,0.1,0.29856014434867006
0.05,0.1,0.34627750511295474
0.05,0.1,0.4352761854446747
0.05,0.1,0.5070447814196228
0.05,0.1,0.5497521499976017
0.05,0.1,0.6073448769211645
0.05,0.1,0.6761725996070673
0.05,0.1,0.7472265266971156
0.05,0.1,0.8059811871500457
0.05,0.1,0.8482069398190326
0.05,0.1,0.9009274781991436
0.05,0.1,0.9212831703756592
0.05,0.1,0.992058797859869
0.05,0.1,1.0393139099674897
0.05,0.1,1.1290094903703434
0.05,0.1,1.1476521418301786
0.05,0.1,1.1951743565266995
0.05,0.1,1.2607553456232523
0.05,0.1,1.3007715428713524
0.05,0.1,1.3686223170759035
0.05,0.1,1.4152819883512464
0.05,0.1,1.4761575896928107
0.05,0.1,1.5076434273274515
0.05,0.1,1.5599633844822023
0.05,0.1,1.5806852261451638
0.05,0.1,1.6362194313693266
0.05,0.1,1.7191738861579964
0.05,0.1,1.7778536687902502
0.05,0.1,1.8516085996538365
0.05,0.1,1.931503515160486
0.05,0.1,1.9914707670102914
0.05,0.1,2.045740404132758
0.05,0.1,2.137947625492302
0.05,0.1,2.1774511040982816
0.05,0.1,2.2605577429767294
0.05,0.1,2.298444286128486
0.05,0.1,2.38087484388997
0.05,0.1,2.4215603849642093
0.05,0.1,2.49437007862403
0.05,0.1,2.5851496173360005
0.05,0.1,2.595859622766355
0.05,0.1,2.64520341330676
0.05,0.1,2.692515815994213
0.05,0.1,2.756155916966236
0.05,0.1,2.8035856261661394
0.05,0.1,2.875769982369917
0.05,0.1,2.9334125919772305
0.05,0.1,2.9827648687434873
0.05,0.1,3.0470666889110305
0.05,0.1,3.098186421025119
0.05,0.1,3.1208575219028916
0.05,0.1,3.180876617197768
0.05,0.1,3.236536747841015
0.05,0.1,3.3001119812180804
0.05,0.1,3.3910858709487286
0.05,0.1,3.5104177338984783
0.05,0.1,3.550765352126092
0.05,0.1,3.564736217893582
0.05,0.1,3.5823490070520876
0.05,0.1,3.634799246379629
0.05,0.1,3.6473459330768065
0.05,0.1,3.72957344107796
0.05,0.1,3.800475265571336
0.05,0.1,3.853930561781951
0.05,0.1,3.9335597376510805
0.05,0.1,3.984896785405084
0.05,0.1,4.037607406573855
0.05,0.1,4.0849614527307665
0.05,0.1,4.149914256967975
0.05,0.1,4.221077844396646
0.05,0.1,4.288883668711179
0.05,0.1,4.3481025081312055
0.05,0.1,4.385244489827954
0.05,0.1,4.448857579511099
0.05,0.1,4.525700848353381
0.05,0.1,4.572558694020472
0.05,0.1,4.654749091995768
0.05,0.1,4.677432073168461
0.05,0.1,4.762777805015958
0.05,0.1,4.854751554149232
0.05,0.1,4.935345224118038
0.05,0.1,4.96482852649541
0.05,0.1,5.058224886742778
0.05,0.1,5.083719568525822
0.05,0.1,5.165638373968477
0.05,0.1,5.248023583967694
0.05,0.1,5.297577515474018
0.05,0.1,5.351069380530504
0.05,0.1,5.439860925390661
0.05,0.1,5.495252303790295
0.05,0.1,5.5500733734886865
0.05,0.1,5.587006374646819
0.05,0.25,0.09205524526099595
0.05,0.25,0.17223251241188198
0.05,0.25,0.25080051179697715
0.05,0.25,0.3421494494910551
0.05,0.25,0.45286402901955825
0.05,0.25,0.5222294357687911
0.05,0.25,0.5967599633258533
0.05,0.25,0.689169362223442
0.05,0.25,0.7745553074004476
0.05,0.25,0.8774167763798779
0.05,0.25,1.014645567818377
0.05,0.25,1.1388877019029167
0.05,0.25,1.2300313586934912
0.05,0.25,1.3457202958687482
0.05,0.25,1.4689140638377403
0.05,0.25,1.5865837206006113
0.05,0.25,1.6941645277667838
0.05,0.25,1.7962939506082094
0.05,0.25,1.889101190003565
0.05,0.25,1.9584141406663278
0.05,0.25,2.0818256183828936
0.05,0.25,2.174910441054436
0.05,0.25,2.3035158088809666
0.05,0.25,2.37834213071735
0.05,0.25,2.4808977525172864
0.05,0.25,2.600390780603213
0.05,0.25,2.6908848265749583
0.05,0.25,2.805795019011221
0.05,0.25,2.890450544691795
0.05,0.25,2.9869913827886236
0.05,0.25,3.0691924703996776
0.05,0.25,3.1661784502971884
0.05,0.25,3.2422052144695286
0.05,0.25,3.3358009734610974
0.05,0.25,3.470441564657982
0.05,0.25,3.5783641046717634
0.05,0.25,3.70538166443837
0.05,0.25,3.8360241225355765
0.05,0.25,3.93809546940885
0.05,0.25,4.038218757675708
0.05,0.25,4.166548030236143
0.05,0.25,4.264986499933229
0.05,0.25,4.387503347528906
0.05,0.25,4.4712978330975375
0.05,0.25,4.598193510397593
0.05,0.25,4.679207866850049
0.05,0.25,4.792789844623044
0.05,0.25,4.927092708778034
0.05,0.25,4.997942808187716
0.05,0.25,5.09437591565559
0.05,0.25,5.186147587227097
0.05,0.25,5.2987629939198655
0.05,0.25,5.402768461160591
0.05,0.25,5.525609413388622
0.05,0.25,5.638821167917129
0.05,0.25,5.73412971731247
0.05,0.25,5.848280231660354
0.05,0.25,5.959758667131197
0.05,0.25,6.040054781548093
0.05,0.25,6.147334183791045
0.05,0.25,6.251104797646121
0.05,0.25,6.354911356689428
0.05,0.25,6.49035161108452
0.05,0.25,6.652703897243697
0.05,0.25,6.746222422584282
0.05,0.25,6.811366889733904
0.05,0.25,6.885142159048186
0.05,0.25,6.990562473457572
0.05,0.25,7.054865494846339
0.05,0.25,7.174841307259783
0.05,0.25,7.291109110275414
0.05,0.25,7.3897359359329755
0.05,0.25,7.51191703626894
0.05,0.25,7.608426609364301
0.05,0.25,7.710790364347218
0.05,0.25,7.801685002045559
0.05,0.25,7.914145376750383
0.05,0.25,8.027301798608732
0.05,0.25,8.142845381744337
0.05,0.25,8.2574444076279
0.05,0.25,8.354645060760618
0.05,0.25,8.463628645520458
0.05,0.25,8.578600359256939
0.05,0.25,8.674991586257164
0.05,0.25,8.796276796629343
0.05,0.25,8.867218728958818
0.05,0.25,8.993428894532173
0.05,0.25,9.134734227468101
0.05,0.25,9.25995732865411
0.05,0.25,9.339314856659371
0.05,0.25,9.467873850351339
0.05,0.25,9.550815535995866
0.05,0.25,9.688129719092785
0.05,0.25,9.810382145702391
0.05,0.25,9.896329028548394
0.05,0.25,9.997049262938333
0.05,0.25,10.125093321858287
0.05,0.25,10.23516449008494
0.05,0.25,10.337836267142308
0.05,0.25,10.431346291283973
0.05,0.5,0.12993517876234106
0.05,0.5,0.250111330231809
0.05,0.5,0.3727139653616698
0.05,0.5,0.5065242557175686
0.05,0.5,0.6552030663233879
0.05,0.5,0.7670393690620223
0.05,0.5,0.879647221148451
0.05,0.5,1.0159052756176994
0.05,0.5,1.1410194955445512
0.05,0.5,1.2864646012520673
0.05,0.5,1.45827552613488
0.05,0.5,1.6227463069315178
0.05,0.5,1.7479071028025501
0.05,0.5,1.9127006126080985
0.05,0.5,2.0761932843221764
0.05,0.5,2.226796311678843
0.05,0.5,2.3711251557708195
0.05,0.5,2.51458029147269
0.05,0.5,2.6343449412025635
0.05,0.5,2.739851641404229
0.05,0.5,2.9049905258825888
0.05,0.5,3.0351121460303148
0.05,0.5,3.1895302035344457
0.05,0.5,3.3092032115186
0.05,0.5,3.454503746120025
0.05,0.5,3.6158335125351684
0.05,0.5,3.745204752432784
0.05,0.5,3.897180961261114
0.05,0.5,4.013251961286855
0.05,0.5,4.1370951159296965
0.05,0.5,4.257875176787927
0.05,0.5,4.386417484210689
0.05,0.5,4.503481251114131
0.05,0.5,4.629323003257049
0.05,0.5,4.803861664898662
0.05,0.5,4.94882462053593
0.05,0.5,5.118657489891731
0.05,0.5,5.287277259893742
0.05,0.5,5.421107657152078
0.05,0.5,5.551716079781855
0.05,0.5,5.702679634387877
0.05,0.5,5.84894590399054
0.05,0.5,5.999839501824226
0.05,0.5,6.116850935551369
0.05,0.5,6.276195143551007
0.05,0.5,6.3867649087288925
0.05,0.5,6.5268403937443225
0.05,0.5,6.694489110730942
0.05,0.5,6.808418620468913
0.05,0.5,6.940936485060817
0.05,0.5,7.062733116426983
0.05,0.5,7.21464609045735
0.05,0.5,7.361193819193673
0.05,0.5,7.523485167682324
0.05,0.5,7.676449444906467
0.05,0.5,7.803410618403646
0.05,0.5,7.953391825463498
0.05,0.5,8.10744587466742
0.05,0.5,8.230287486487128
0.05,0.5,8.370857151283104
0.05,0.5,8.50960367451954
0.05,0.5,8.644140120092914
0.05,0.5,8.815274251918481
0.05,0.5,9.00570855763415
0.05,0.5,9.142620000271648
0.05,0.5,9.246017784058992
0.05,0.5,9.360780015815664
0.05,0.5,9.508100839157919
0.05,0.5,9.611608010441799
0.05,0.5,9.7625463581832
0.05,0.5,9.916251344703596
0.05,0.5,10.050488428573487
0.05,0.5,10.206536985825892
0.05,0.5,10.33409789373789
0.05,0.5,10.474017971464974
0.05,0.5,10.595102970135372
0.05,0.5,10.744625723569698
0.05,0.5,10.889018881019268
0.05,0.5,11.038781103121835
0.05,0.5,11.196314141429895
0.05,0.5,11.34110065487448
0.05,0.5,11.483505514711567
0.05,0.5,11.624617203484462
0.05,0.5,11.761848330670148
0.05,0.5,11.91197479510933
0.05,0.5,12.017682370757797
0.05,0.5,12.173815576044376
0.05,0.5,12.35412496062932
0.05,0.5,12.512250986608592
0.05,0.5,12.633077575938245
0.05,0.5,12.787075280407663
0.05,0.5,12.916835648824815
0.05,0.5,13.098145190072813
0.05,0.5,13.249913097001865
0.05,0.5,13.361432772112124
0.05,0.5,13.496077679538956
0.05,0.5,13.656569268028164
0.05,0.5,13.804682373751035
0.05,0.5,13.941390471734081
0.05,0.5,14.080461821099732
0.05,0.75,0.14705091372356027
0.05,0.75,0.28399536024954
0.05,0.75,0.42447211975543553
0.05,0.75,0.5746875639391646
0.05,0.75,0.7374972563418432
0.05,0.75,0.8649661718350696
0.05,0.75,0.9950891611915669
0.05,0.75,1.1494584711802105
0.05,0.75,1.293126055636069
0.05,0.75,1.457250833596973
0.05,0.75,1.6413171588039468
0.05,0.75,1.8224619220970624
0.05,0.75,1.958631633224016
0.05,0.75,2.1471957777169663
0.05,0.75,2.3268040573841446
0.05,0.75,2.4891296384432415
0.05,0.75,2.648006662859686
0.05,0.75,2.805403392893467
0.05,0.75,2.9332377888045684
0.05,0.75,3.0517435338989714
0.05,0.75,3.2356556795807805
0.05,0.75,3.3815119314276885
0.05,0.75,3.542728039856563
0.05,0.75,3.682097793147335
0.05,0.75,3.844034841831686
0.05,0.75,4.023349501647893
0.05,0.75,4.168992007858698
0.05,0.75,4.336015942293287
0.05,0.75,4.466365487414983
0.05,0.75,4.600544065646297
0.05,0.75,4.736673102006414
0.05,0.75,4.876335631445862
0.05,0.75,5.009453235810241
0.05,0.75,5.150380860719132
0.05,0.75,5.342021749631911
0.05,0.75,5.501824680057794
0.05,0.75,5.690713637011513
0.05,0.75,5.873515627715705
0.05,0.75,6.021069675217532
0.05,0.75,6.159919843168737
0.05,0.75,6.316150987953165
0.05,0.75,6.483628442102656
0.05,0.75,6.644063058954927
0.05,0.75,6.773291517558036
0.05,0.75,6.944192794158127
0.05,0.75,7.066519878106661
0.05,0.75,7.212942387918062
0.05,0.75,7.394338870334153
0.05,0.75,7.523446841518108
0.05,0.75,7.670914457291545
0.05,0.75,7.801884058001846
0.05,0.75,7.970176501630078
0.05,0.75,8.135168451410607
0.05,0.75,8.313715252020486
0.05,0.75,8.481204783328849
0.05,0.75,8.618605876320018
0.05,0.75,8.780434971536081
0.05,0.75,8.948835750592693
0.05,0.75,9.088774580382605
0.05,0.75,9.240225688688355
0.05,0.75,9.392668404515248
0.05,0.75,9.539883503731616
0.05,0.75,9.726409100460558
0.05,0.75,9.92342074326676
0.05,0.75,10.080570651479064
0.05,0.75,10.199758602641381
0.05,0.75,10.329821005884526
0.05,0.75,10.495282311436185
0.05,0.75,10.614814181365233
0.05,0.75,10.780036692513818
0.05,0.75,10.951755725450482
0.05,0.75,11.101369090279547
0.05,0.75,11.271827324404995
0.05,0.75,11.40883380471891
0.05,0.75,11.564876252339161
0.05,0.75,11.696436763327654
0.05,0.75,11.861697073057115
0.05,0.75,12.017769956006276
0.05,0.75,12.179919654121704
0.05,0.75,12.355971549030613
0.05,0.75,12.520229133483383
0.05,0.75,12.67528659176321
0.05,0.75,12.824496027225678
0.05,0.75,12.980807061948013
0.05,0.75,13.141857305407285
0.05,0.75,13.26048800196753
0.05,0.75,13.427512542098953
0.05,0.75,13.624216295203269
0.05,0.75,13.79549130110729
0.05,0.75,13.935516592406628
0.05,0.75,14.098033780771544
0.05,0.75,14.248134013862114
0.05,0.75,14.447762963963811
0.05,0.75,14.609252108579994
0.05,0.75,14.729914327706865
0.05,0.75,14.876833667903242
0.05,0.75,15.0519716266991
0.05,0.75,15.21289159847538
0.05,0.75,15.36096142831687
0.05,0.75,15.51967243576658
0.05,0.99,0.15486644946225292
0.05,0.99,0.2981074779849151
0.05,0.99,0.44523780931563195
0.05,0.99,0.6008748808815074
0.05,0.99,0.7680048531841468
0.05,0.99,0.9004489970962428
0.05,0.99,1.0388608776273145
0.05,0.99,1.2010954860277092
0.05,0.99,1.3538182101476757
0.05,0.99,1.526427331504049
0.05,0.99,1.7138879580363202
0.05,0.99,1.9017909996018965
0.05,0.99,2.0398743149435496
0.05,0.99,2.2403796008027577
0.05,0.99,2.4263222860332547
0.05,0.99,2.5921237292486197
0.05,0.99,2.7562146930946696
0.05,0.99,2.9170127619488895
0.05,0.99,3.0456952106505
0.05,0.99,3.167452804167823
0.05,0.99,3.360151972290673
0.05,0.99,3.5120059253311453
0.05,0.99,3.6726932756879975
0.05,0.99,3.820516105585156
0.05,0.99,3.9874973104245015
0.05,0.99,4.1746450433344435
0.05,0.99,4.327173257524393
0.05,0.99,4.499373634613008
0.05,0.99,4.636174119282572
0.05,0.99,4.773640013905428
0.05,0.99,4.915247358035039
0.05,0.99,5.058381943648939
0.05,0.99,5.1971913206440945
0.05,0.99,5.34507788292342
0.05,0.99,5.543974712500301
0.05,0.99,5.70923246046388
0.05,0.99,5.9063691955340545
0.05,0.99,6.093452177431885
0.05,0.99,6.247114342251223
0.05,0.99,6.385903723242151
0.05,0.99,6.541204810464194
0.05,0.99,6.717691681409761
0.05,0.99,6.879887629656366
0.05,0.99,7.013053753424998
0.05,0.99,7.186851440473276
0.05,0.99,7.314018990107101
0.05,0.99,7.459012585794156
0.05,0.99,7.645797453789825
0.05,0.99,7.778922065002789
0.05,0.99,7.932430411950065
0.05,0.99,8.06486524057577
0.05,0.99,8.238974829608836
0.05,0.99,8.412164673224254
0.05,0.99,8.596458678573583
0.05,0.99,8.768300378377319
0.05,0.99,8.907919089561304
0.05,0.99,9.07156368990114
0.05,0.99,9.243023391945073
0.05,0.99,9.389795233932674
0.05,0.99,9.542990216381227
0.05,0.99,9.70074081026371
0.05,0.99,9.853280360413962
0.05,0.99,10.046071887324288
0.05,0.99,10.241273393094204
0.05,0.99,10.408079695854482
0.05,0.99,10.533661510007036
0.05,0.99,10.66844469007495
0.05,0.99,10.841602179018679
0.05,0.99,10.9674934388309
0.05,0.99,11.139438246462106
0.05,0.99,11.320492102309629
0.05,0.99,11.476836140732274
0.05,0.99,11.653283540971529
0.05,0.99,11.791350228032542
0.05,0.99,11.954637488935674
0.05,0.99,12.088829801919303
0.05,0.99,12.260778873346425
0.05,0.99,12.420250979356297
0.05,0.99,12.586107251720904
0.05,0.99,12.770049628496196
0.05,0.99,12.941281628935684
0.05,0.99,13.100405359511115
0.05,0.99,13.250498250316099
0.05,0.99,13.415935836409176
0.05,0.99,13.580341956107617
0.05,0.99,13.703096011345167
0.05,0.99,13.872917680504798
0.05,0.99,14.075586433570521
0.05,0.99,14.252128528234294
0.05,0.99,14.401080581350556
0.05,0.99,14.565039747081755
0.05,0.99,14.72336470176225
0.05,0.99,14.929557622017853
0.05,0.99,15.092385433902706
0.05,0.99,15.21590912855197
0.05,0.99,15.366193640793995
0.05,0.99,15.547669268405912
0.05,0.99,15.711566655138995
0.05,0.99,15.861803622025263
0.05,0.99,16.028516503462384
0.1,0.01,-0.058132460756217696
0.1,0.01,-0.054064522073168586
0.1,0.01,-0.10335340876298327
0.1,0.01,-0.11787793761951626
0.1,0.01,-0.13659400898302287
0.1,0.01,-0.18565893366830544
0.1,0.01,-0.22326581549168978
0.1,0.01,-0.200533989881027
0.1,0.01,-0.21418513312512744
0.1,0.01,-0.19399186889743092
0.1,0.01,-0.1025952673977617
0.1,0.01,-0.062207743137697946
0.1,0.01,-0.07345620046775281
0.1,0.01,-0.056676395163087534
0.1,0.01,-0.015286713973093669
0.1,0.01,0.013501838993679627
0.1,0.01,-0.028708468902408413
0.1,0.01,-0.03722990332084919
0.1,0.01,-0.025313579373015926
0.1,0.01,-0.026149716852263083
0.1,0.01,-0.0078041953783909435
0.1,0.01,0.018358311388293913
0.1,0.01,0.07245584196330768
0.1,0.01,0.045457494301167856
0.1,0.01,0.023925944115639197
0.1,0.01,0.05441957102797801
0.1,0.01,0.04556327936932547
0.1,0.01,0.028548732443226754
0.1,0.01,0.015194217501040441
0.1,0.01,-0.01460349506877634
0.1,0.01,-0.02861978078877314
0.1,0.01,0.013457944913135123
0.1,0.01,-0.046973374755296504
0.1,0.01,-0.047665591367589855
0.1,0.01,0.007197693488350865
0.1,0.01,0.027168731516923117
0.1,0.01,0.03719010062249595
0.1,0.01,0.06269916426329303
0.1,0.01,0.06959130795225121
0.1,0.01,0.05564755557099943
0.1,0.01,0.11286187422998495
0.1,0.01,0.10513424425446516
0.1,0.01,0.1366051061215643
0.1,0.01,0.10369356887353831
0.1,0.01,0.16087522743556093
0.1,0.01,0.15683213847604804
0.1,0.01,0.1985405197748733
0.1,0.01,0.24512567379106542
0.1,0.01,0.20002263374296092
0.1,0.01,0.194450563878533
0.1,0.01,0.23072418968156683
0.1,0.01,0.2725852590033071
0.1,0.01,0.28727261857901
0.1,0.01,0.32344993613710926
0.1,0.01,0.35118877722423747
0.1,0.01,0.34661111199186223
0.1,0.01,0.40191524946691004
0.1,0.01,0.4487934390634791
0.1,0.01,0.4367597759238322
0.1,0.01,0.4837959638450542
0.1,0.01,0.4847843656634012
0.1,0.01,0.516176866629408
0.1,0.01,0.5605892908952086
0.1,0.01,0.6566949721747193
0.1,0.01,0.6720546990440255
0.1,0.01,0.6544495062708364
0.1,0.01,0.5734416898514922
0.1,0.01,0.5600053419960744
0.1,0.01,0.5473965491043344
0.1,0.01,0.5831949607875657
0.1,0.01,0.5992911272767287
0.1,0.01,0.6120073715668468
0.1,0.01,0.6545476272032289
0.1,0.01,0.6416246123911691
0.1,0.01,0.644537388313978
0.1,0.01,0.6381538260340847
0.1,0.01,0.6388464860159218
0.1,0.01,0.6707260738144782
0.1,0.01,0.7182816497589926
0.1,0.01,0.7130201203326152
0.1,0.01,0.7119910178197983
0.1,0.01,0.7454960897105565
0.1,0.01,0.7685146694167884
0.1,0.01,0.7960607077571495
0.1,0.01,0.8422185067563959
0.1,0.01,0.8108148829978035
0.1,0.01,0.8305744524905094
0.1,0.01,0.8861699963703984
0.1,0.01,0.9211895584347474
0.1,0.01,0.8685382552854009
0.1,0.01,0.9034283277592863
0.1,0.01,0.8861016149763117
0.1,0.01,0.9432520763550514
0.1,0.01,0.9810640732450082
0.1,0.01,0.9883413123994842
0.1,0.01,0.985579184850792
0.1,0.01,1.016672955529117
0.1,0.01,1.029909386973202
0.1,0.01,1.0219245308698248
0.1,0.01,0.9966098930902945
0.1,0.05,-0.01718161317173439
0.1,0.05,0.02527950871000506
0.1,0.05,0.01863312668555217
0.1,0.05,0.04051210559434093
0.1,0.05,0.06349282052570171
0.1,0.05,0.053915339012275965
0.1,0.05,0.05506353340312664
0.1,0.05,0.11758235815129225
0.1,0.05,0.140789741134844
0.1,0.05,0.20017486082060287
0.1,0.05,0.3263293160817238
0.1,0.05,0.4025283582172108
0.1,0.05,0.4274953392508536
0.1,0.05,0.4875597532911691
0.1,0.05,0.5694190675368844
0.1,0.05,0.633081824388352
0.1,0.05,0.6281956811110305
0.1,0.05,0.6618185468855238
0.1,0.05,0.7041172148283579
0.1,0.05,0.736716475435621
0.1,0.05,0.7973293025934325
0.1,0.05,0.859418088832193
0.1,0.05,0.9449813494765351
0.1,0.05,0.9600828541973527
0.1,0.05,0.976963687647995
0.1,0.05,1.0462117063583634
0.1,0.05,1.0735885225344148
0.1,0.05,1.0940018382686034
0.1,0.05,1.1134958718921624
0.1,0.05,1.115917257435946
0.1,0.05,1.1412432674313067
0.1,0.05,1.2135284814884386
0.1,0.05,1.1933369856748897
0.1,0.05,1.2266712471989578
0.1,0.05,1.3189906374219547
0.1,0.05,1.3748345345398718
0.1,0.05,1.4274573361231475
0.1,0.05,1.488948099436051
0.1,0.05,1.5333101575548795
0.1,0.05,1.5533855832535934
0.1,0.05,1.6413008611403868
0.1,0.05,1.6767335183417913
0.1,0.05,1.7396384767447657
0.1,0.05,1.7419395543824905
0.1,0.05,1.8338749177765052
0.1,0.05,1.8624858623023073
0.1,0.05,1.938334313825166
0.1,0.05,2.0226906985839292
0.1,0.05,2.0206250602839617
0.1,0.05,2.051732069123034
0.1,0.05,2.1217520023500214
0.1,0.05,2.201306231525777
0.1,0.05,2.2611342760330615
0.1,0.05,2.3378160178645544
0.1,0.05,2.4056885890454254
0.1,0.05,2.4376321317013634
0.1,0.05,2.524589419966503
0.1,0.05,2.607832108036817
0.1,0.05,2.6368903544741613
0.1,0.05,2.716442956630715
0.1,0.05,2.755869168070305
0.1,0.05,2.820081224514709
0.1,0.05,2.899168381567506
0.1,0.05,3.027197332928978
0.1,0.05,3.0815659902178396
0.1,0.05,3.101081553387644
0.1,0.05,3.061386220326824
0.1,0.05,3.0895021296615823
0.1,0.05,3.112789436603336
0.1,0.05,3.1822889291588012
0.1,0.05,3.236395798812069
0.1,0.05,3.282855224196979
0.1,0.05,3.3566881994747035
0.1,0.05,3.376410660686517
0.1,0.05,3.417415159603877
0.1,0.05,3.448900183229611
0.1,0.05,3.4865261835712573
0.1,0.05,3.551722555987311
0.1,0.05,3.635862774485261
0.1,0.05,3.6719490854673325
0.1,0.05,3.7135526518742807
0.1,0.05,3.7836632165570308
0.1,0.05,3.84095462898388
0.1,0.05,3.9102450800145903
0.1,0.05,3.9921025747303247
0.1,0.05,3.9988207394123805
0.1,0.05,4.052923675242738
0.1,0.05,4.147807359698334
0.1,0.05,4.21986218237474
0.1,0.05,4.20541173187236
0.1,0.05,4.271387153222008
0.1,0.05,4.294812795881512
0.1,0.05,4.38957004170166
0.1,0.05,4.457367605714637
0.1,0.05,4.494104437871016
0.1,0.05,4.526966023471232
0.1,0.05,4.59214263486686
0.1,0.05,4.645282295662781
0.1,0.05,4.672488912729676
0.1,0.05,4.687187529074549
0.1,0.1,0.01744242538532359
0.1,0.1,0.09116428978592594
0.1,0.1,0.1197784789910008
0.1,0.1,0.1720694988185656
0.1,0.1,0.22946747143627455
0.1,0.1,0.25247913473328687
0.1,0.1,0.28669699748637356
0.1,0.1,0.38202335237030915
0.1,0.1,0.43685077555447727
0.1,0.1,0.5286597014868981
0.1,0.1,0.682725765949165
0.1,0.1,0.7890435290669942
0.1,0.1,0.8433815231838757
0.1,0.1,0.9404516162334744
0.1,0.1,1.0554087163276868
0.1,0.1,1.1475182631064236
0.1,0.1,1.1741532918609003
0.1,0.1,1.2411779064385797
0.1,0.1,1.3073345129456904
0.1,0.1,1.3670894428956792
0.1,0.1,1.4626585732238055
0.1,0.1,1.5543622452031371
0.1,0.1,1.6650989025090652
0.1,0.1,1.7155541764682383
0.1,0.1,1.7644673692193962
0.1,0.1,1.8661857700127555
0.1,0.1,1.9242014590072571
0.1,0.1,1.9764400062442817
0.1,0.1,2.0243591171769637
0.1,0.1,2.05426872915762
0.1,0.1,2.112157625283757
0.1,0.1,2.208711481525718
0.1,0.1,2.222270803535288
0.1,0.1,2.2851042570743445
0.1,0.1,2.4082062792148875
0.1,0.1,2.4940105094210168
0.1,0.1,2.5824873684107317
0.1,0.1,2.6733607435326903
0.1,0.1,2.747881635257727
0.1,0.1,2.7958442717976553
0.1,0.1,2.9073924696487055
0.1,0.1,2.978894630834212
0.1,0.1,3.067293406791798
0.1,0.1,3.0988850005957573
0.1,0.1,3.2186470276702295
0.1,0.1,3.2740233211015948
0.1,0.1,3.3757666659118257
0.1,0.1,3.4913735068922875
0.1,0.1,3.5239705154135805
0.1,0.1,3.586100635519614
0.1,0.1,3.682062916049148
0.1,0.1,3.792914797251427
0.1,0.1,3.8888475561246594
0.1,0.1,3.998737709872742
0.1,0.1,4.0989281763193475
0.1,0.1,4.160043713731
0.1,0.1,4.272150470787423
0.1,0.1,4.3837861688045905
0.1,0.1,4.446327816611586
0.1,0.1,4.551028240986625
0.1,0.1,4.621940112887046
0.1,0.1,4.713285620055871
0.1,0.1,4.821384230451045
0.1,0.1,4.97401338594652
0.1,0.1,5.061303883096059
0.1,0.1,5.111325295074906
