trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,image_loop.thisRepN,image_loop.thisTrialN,image_loop.thisN,image_loop.thisIndex,break_loop.thisRepN,break_loop.thisTrialN,break_loop.thisN,break_loop.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,tools,welcome_text.started,instructions_0_keypress.started,instructions_0_keypress.keys,instructions_0_keypress.rt,consent_image_0.started,consent0_key_resp.started,consent0_text.started,consent0_key_resp.keys,consent0_key_resp.rt,consent_image_1.started,consent1_key_resp.started,consent1_text.started,consent1_key_resp.keys,consent1_key_resp.rt,consent2_text.started,consent_image_2.started,consent2_key_resp.started,consent2_key_resp.keys,consent2_key_resp.rt,agree_button.started,disagree_button.started,consent_image_3.started,agree_button.numClicks,agree_button.timesOn,agree_button.timesOff,disagree_button.numClicks,disagree_button.timesOn,disagree_button.timesOff,instructions_text1.started,instructions1_key_resp.started,instr1_cnt_text.started,instructions1_key_resp.keys,instructions1_key_resp.rt,instructions_text2.started,instr2_cnt_text.started,instructions2_key_resp.started,instructions2_key_resp.keys,instructions2_key_resp.rt,instructions_text3.started,instructions3_key_resp.started,instr3_cnt_text.started,instructions3_key_resp.keys,instructions3_key_resp.rt,text_countdown.started,image.started,small_large_keyresp.started,task_question_text.started,smalleroption_text.started,largeroption_text.started,accuracy_score_text.started,small_large_keyresp.keys,small_large_keyresp.corr,small_large_keyresp.rt,fb_2.started,fb_2.stopped,break_text.started,break_key_resp.started,break_key_resp.keys,break_key_resp.rt,graph.started,debrief_text.started,debriefing_title.started,demo_scr_adv.started,demo_scr_adv_keypress.started,demo_scr_adv_keypress.keys,demo_scr_adv_keypress.rt,text_countdown_2.started,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,[11  9  4  7  2  3 10  6  5  1  0  8],12.379228773803334,12.379228773803334,return,6.657738095529567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550,2023-05-15_10h45.52.565,eb_02psyexp,2022.2.4,60.003767262769315,
,,,,,,,,,,,,,,,,,,,,,19.06206326793199,19.06206326793199,19.06206326793199,space,9.110941245102367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550,2023-05-15_10h45.52.565,eb_02psyexp,2022.2.4,60.003767262769315,
,,,,,,,,,,,,,,,,,,,,,,,,,,28.194673159152444,28.194673159152444,28.194673159152444,space,3.041341207914229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550,2023-05-15_10h45.52.565,eb_02psyexp,2022.2.4,60.003767262769315,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.261158155340127,31.261158155340127,31.261158155340127,space,1.2308685125171905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550,2023-05-15_10h45.52.565,eb_02psyexp,2022.2.4,60.003767262769315,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.51106956381591,32.51106956381591,32.51106956381591,1,[2.2492053928845053],[2.2492096187161223],0,,,34.76058072574415,36.7440867043897,36.7440867043897,space,2.211979954315211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550,2023-05-15_10h45.52.565,eb_02psyexp,2022.2.4,60.003767262769315,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.977250239816385,41.96035868851959,41.96035868851959,space,7.082764914463951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550,2023-05-15_10h45.52.565,eb_02psyexp,2022.2.4,60.003767262769315,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.059836255092705,52.04294862778261,52.04294862778261,space,26.23034118920077,,,,,,,,,,,,,,,,,,,,,,,,,550,2023-05-15_10h45.52.565,eb_02psyexp,2022.2.4,60.003767262769315,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.3077162463278,83.37401621149456,83.37401621149456,83.37401621149456,83.37401621149456,83.37401621149456,83.37401621149456,s,1,1.4753358435236805,84.873904528823,85.90716513762072,,,,,,,,,,,,,550,2023-05-15_10h45.52.565,eb_02psyexp,2022.2.4,60.003767262769315,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.90716513762072,85.90716513762072,85.90716513762072,85.90716513762072,85.90716513762072,85.90716513762072,l,1,1.246169944047324,87.17373658223278,88.22366356591283,,,,,,,,,,,,,550,2023-05-15_10h45.52.565,eb_02psyexp,2022.2.4,60.003767262769315,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.22366356591283,88.22366356591283,88.22366356591283,88.22366356591283,88.22366356591283,88.22366356591283,s,1,0.7857068171379069,89.04026492337107,90.07353458752004,,,,,,,,,,,,,550,2023-05-15_10h45.52.565,eb_02psyexp,2022.2.4,60.003767262769315,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.07353458752004,90.07353458752004,90.07353458752004,90.07353458752004,90.07353458752004,90.07353458752004,l,1,0.6158350590294503,90.70682634672721,91.7567660079003,,,,,,,,,,,,,550,2023-05-15_10h45.52.565,eb_02psyexp,2022.2.4,60.003767262769315,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.7567660079003,91.7567660079003,91.7567660079003,91.7567660079003,91.7567660079003,91.7567660079003,l,1,1.1316037467086062,92.90664988810659,93.9399449072398,,,,,,,,,,,,,550,2023-05-15_10h45.52.565,eb_02psyexp,2022.2.4,60.003767262769315,
5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.9399449072398,93.9399449072398,93.9399449072398,93.9399449072398,93.9399449072398,93.9399449072398,s,1,0.6044286361284321,94.57320104873088,95.60646739258391,,,,,,,,,,,,,550,2023-05-15_10h45.52.565,eb_02psyexp,2022.2.4,60.003767262769315,
6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.60646739258391,95.60646739258391,95.60646739258391,95.60646739258391,95.60646739258391,95.60646739258391,s,1,0.5139019829075551,96.13976693939367,97.15638230246259,,,,,,,,,,,,,550,2023-05-15_10h45.52.565,eb_02psyexp,2022.2.4,60.003767262769315,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.15638230246259,97.15638230246259,97.15638230246259,97.15638230246259,97.15638230246259,97.15638230246259,s,1,0.8200124135264559,98.00629014916558,99.02288559046065,,,,,,,,,,,,,550,2023-05-15_10h45.52.565,eb_02psyexp,2022.2.4,60.003767262769315,
8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.02288559046065,99.02288559046065,99.02288559046065,99.02288559046065,99.02288559046065,99.02288559046065,l,1,0.5775254879454224,99.62283946853586,100.65610098286834,,,,,,,,,,,,,550,2023-05-15_10h45.52.565,eb_02psyexp,2022.2.4,60.003767262769315,
