trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,image_loop.thisRepN,image_loop.thisTrialN,image_loop.thisN,image_loop.thisIndex,break_loop.thisRepN,break_loop.thisTrialN,break_loop.thisN,break_loop.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,distance matrix,tools,welcome_text.started,instructions_0_keypress.started,instructions_0_keypress.keys,instructions_0_keypress.rt,consent_image_0.started,consent0_key_resp.started,consent0_text.started,consent0_key_resp.keys,consent0_key_resp.rt,consent_image_1.started,consent1_key_resp.started,consent1_text.started,consent1_key_resp.keys,consent1_key_resp.rt,consent2_text.started,consent_image_2.started,consent2_key_resp.started,consent2_key_resp.keys,consent2_key_resp.rt,agree_button.started,disagree_button.started,consent_image_3.started,agree_button.numClicks,agree_button.timesOn,agree_button.timesOff,disagree_button.numClicks,disagree_button.timesOn,disagree_button.timesOff,instructions_text1.started,instructions1_key_resp.started,instr1_cnt_text.started,instructions1_key_resp.keys,instructions1_key_resp.rt,instructions_text2.started,instr2_cnt_text.started,instructions2_key_resp.started,instructions2_key_resp.keys,instructions2_key_resp.rt,instructions_text3.started,instructions3_key_resp.started,instr3_cnt_text.started,instructions3_key_resp.keys,instructions3_key_resp.rt,text_countdown.started,image.started,small_large_keyresp.started,task_question_text.started,smalleroption_text.started,largeroption_text.started,accuracy_score_text.started,small_large_keyresp.keys,small_large_keyresp.corr,small_large_keyresp.rt,fb_2.started,fb_2.stopped,break_text.started,break_key_resp.started,break_key_resp.keys,break_key_resp.rt,reveal_seq_text.started,start_test_text.started,continue_to_test.started,continue_to_test.keys,continue_to_test.rt,test_structure_info.started,start_test_text_2.started,continue_to_test_2.started,continue_to_test_2.keys,continue_to_test_2.rt,test_cntdown_text.started,parent index,left child index,right child index,left distance,right distance,parent_image.started,top_image_text.started,left_child_image.started,right_child_image.started,path_resp.started,child_choice_text.started,left_choice_text.started,right_choice_text.started,path_resp.keys,path_resp.rt,graph.started,debrief_text.started,debriefing_title.started,demo_scr_adv.started,demo_scr_adv_keypress.started,demo_scr_adv_keypress.keys,demo_scr_adv_keypress.rt,text_countdown_2.started,participant,date,expName,psychopyVersion,frameRate,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.18150365923066,335.18150365923066,335.18150365923066,335.18150365923066,335.18150365923066,335.18150365923066,s,1,1.2422149199992418,336.4423433680786,337.46304601512384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565,2023-05-16_15h56.25.954,eb_02psyexp,2022.2.4,99.93568806797772,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.46304601512384,337.46304601512384,337.46304601512384,337.46304601512384,337.46304601512384,337.46304601512384,l,1,0.8246657088166103,338.30353237199597,339.3342067722697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565,2023-05-16_15h56.25.954,eb_02psyexp,2022.2.4,99.93568806797772,
5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.3342067722697,339.3342067722697,339.3342067722697,339.3342067722697,339.3342067722697,339.3342067722697,s,1,0.873506352188997,340.2247933719773,341.2454419886926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565,2023-05-16_15h56.25.954,eb_02psyexp,2022.2.4,99.93568806797772,
6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.2454419886926,341.2454419886926,341.2454419886926,341.2454419886926,341.2454419886926,341.2454419886926,s,1,0.8822876285994425,342.14601332100574,343.1767139818985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565,2023-05-16_15h56.25.954,eb_02psyexp,2022.2.4,99.93568806797772,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.1767139818985,343.1767139818985,343.1767139818985,343.1767139818985,343.1767139818985,343.1767139818985,s,1,0.8300288917962462,344.01723656023387,345.0379111355869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565,2023-05-16_15h56.25.954,eb_02psyexp,2022.2.4,99.93568806797772,
8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.0379111355869,345.0379111355869,345.0379111355869,345.0379111355869,345.0379111355869,345.0379111355869,s,1,0.6808464995119721,345.7383540630108,346.76900974905584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565,2023-05-16_15h56.25.954,eb_02psyexp,2022.2.4,99.93568806797772,
9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.76900974905584,346.76900974905584,346.76900974905584,346.76900974905584,346.76900974905584,346.76900974905584,s,1,0.6857541982317343,347.4694505635416,348.49018218764104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565,2023-05-16_15h56.25.954,eb_02psyexp,2022.2.4,99.93568806797772,
10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.49018218764104,348.49018218764104,348.49018218764104,348.49018218764104,348.49018218764104,348.49018218764104,l,1,1.1965868136612698,349.70090776879806,350.73157613223884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565,2023-05-16_15h56.25.954,eb_02psyexp,2022.2.4,99.93568806797772,
11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.73157613223884,350.73157613223884,350.73157613223884,350.73157613223884,350.73157613223884,350.73157613223884,s,1,0.9152165096020326,351.66218225529883,352.68282272212673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565,2023-05-16_15h56.25.954,eb_02psyexp,2022.2.4,99.93568806797772,
12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.68282272212673,352.68282272212673,352.68282272212673,352.68282272212673,352.68282272212673,352.68282272212673,s,1,0.7239783472614363,353.42329905787483,354.4539438773645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565,2023-05-16_15h56.25.954,eb_02psyexp,2022.2.4,99.93568806797772,
13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.4539438773645,354.4539438773645,354.4539438773645,354.4539438773645,354.4539438773645,354.4539438773645,l,1,0.8648696594173089,355.3345327649731,356.35519164439756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565,2023-05-16_15h56.25.954,eb_02psyexp,2022.2.4,99.93568806797772,
14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.35519164439756,356.35519164439756,356.35519164439756,356.35519164439756,356.35519164439756,356.35519164439756,l,1,2.8106462131254375,359.17701099743135,360.19767500821035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565,2023-05-16_15h56.25.954,eb_02psyexp,2022.2.4,99.93568806797772,
15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.19767500821035,360.19767500821035,360.19767500821035,360.19767500821035,360.19767500821035,360.19767500821035,l,1,0.9761602341895923,361.1883132838411,362.2089724651305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565,2023-05-16_15h56.25.954,eb_02psyexp,2022.2.4,99.93568806797772,
16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.2089724651305,362.2089724651305,362.2089724651305,362.2089724651305,362.2089724651305,362.2089724651305,l,1,0.9248824939131737,363.14958414807916,364.1802721314598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565,2023-05-16_15h56.25.954,eb_02psyexp,2022.2.4,99.93568806797772,
17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.1802721314598,364.1802721314598,364.1802721314598,364.1802721314598,364.1802721314598,364.1802721314598,s,1,0.7776134974556044,364.97077143751085,365.9914282039972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565,2023-05-16_15h56.25.954,eb_02psyexp,2022.2.4,99.93568806797772,
18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.9914282039972,365.9914282039972,365.9914282039972,365.9914282039972,365.9914282039972,365.9914282039972,l,1,0.7424379835138097,366.7519539940404,367.7825906636426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565,2023-05-16_15h56.25.954,eb_02psyexp,2022.2.4,99.93568806797772,
19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.7825906636426,367.7825906636426,367.7825906636426,367.7825906636426,367.7825906636426,367.7825906636426,l,1,0.9673104389803484,368.76321704045404,369.78387109038886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565,2023-05-16_15h56.25.954,eb_02psyexp,2022.2.4,99.93568806797772,
20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.78387109038886,369.78387109038886,369.78387109038886,369.78387109038886,369.78387109038886,369.78387109038886,s,1,0.6700377297820523,370.46431527356617,371.4949899757048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565,2023-05-16_15h56.25.954,eb_02psyexp,2022.2.4,99.93568806797772,
21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.4949899757048,371.4949899757048,371.4949899757048,371.4949899757048,371.4949899757048,371.4949899757048,s,1,1.1029502508463338,372.61569419235457,373.63637359731365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565,2023-05-16_15h56.25.954,eb_02psyexp,2022.2.4,99.93568806797772,
22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.63637359731365,373.63637359731365,373.63637359731365,373.63637359731365,373.63637359731365,373.63637359731365,s,1,0.8565402451204136,374.50692975881975,375.537582124467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565,2023-05-16_15h56.25.954,eb_02psyexp,2022.2.4,99.93568806797772,
23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.537582124467,375.537582124467,375.537582124467,375.537582124467,375.537582124467,375.537582124467,l,1,0.9473409736528993,376.4982194160111,377.5289070975268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565,2023-05-16_15h56.25.954,eb_02psyexp,2022.2.4,99.93568806797772,
24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.5289070975268,377.5289070975268,377.5289070975268,377.5289070975268,377.5289070975268,377.5289070975268,s,1,0.8200544217834249,378.3594063069904,379.38012887572404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565,2023-05-16_15h56.25.954,eb_02psyexp,2022.2.4,99.93568806797772,
25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.38012887572404,379.38012887572404,379.38012887572404,379.38012887572404,379.38012887572404,379.38012887572404,l,1,1.0568745082709938,380.450755789876,381.4814344160259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565,2023-05-16_15h56.25.954,eb_02psyexp,2022.2.4,99.93568806797772,
26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.4814344160259,381.4814344160259,381.4814344160259,381.4814344160259,381.4814344160259,381.4814344160259,l,1,0.7395176326390356,382.23194679804146,383.26259614515584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565,2023-05-16_15h56.25.954,eb_02psyexp,2022.2.4,99.93568806797772,
27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.26259614515584,383.26259614515584,383.26259614515584,383.26259614515584,383.26259614515584,383.26259614515584,s,1,1.0783698003506288,384.3532797578955,385.3739944786066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565,2023-05-16_15h56.25.954,eb_02psyexp,2022.2.4,99.93568806797772,
28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.3739944786066,385.3739944786066,385.3739944786066,385.3739944786066,385.3739944786066,385.3739944786066,l,1,1.222997048869729,386.6147367397789,387.64542925090063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565,2023-05-16_15h56.25.954,eb_02psyexp,2022.2.4,99.93568806797772,
29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.64542925090063,387.64542925090063,387.64542925090063,387.64542925090063,387.64542925090063,387.64542925090063,l,1,0.8546679001301527,388.5159908456262,389.5366083723493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565,2023-05-16_15h56.25.954,eb_02psyexp,2022.2.4,99.93568806797772,
30,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.5366083723493,389.5366083723493,389.5366083723493,389.5366083723493,389.5366083723493,389.5366083723493,l,1,1.0914161475375295,390.647344759549,391.67804391123354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565,2023-05-16_15h56.25.954,eb_02psyexp,2022.2.4,99.93568806797772,
31,0,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.67804391123354,391.67804391123354,391.67804391123354,391.67804391123354,391.67804391123354,391.67804391123354,s,1,0.765957448631525,392.45851200050674,393.47916695591994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565,2023-05-16_15h56.25.954,eb_02psyexp,2022.2.4,99.93568806797772,
32,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.47916695591994,393.47916695591994,393.47916695591994,393.47916695591994,393.47916695591994,393.47916695591994,s,1,0.8448672930244356,394.33973204612266,395.37041942577343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565,2023-05-16_15h56.25.954,eb_02psyexp,2022.2.4,99.93568806797772,
33,0,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.37041942577343,395.37041942577343,395.37041942577343,395.37041942577343,395.37041942577343,395.37041942577343,l,1,0.9616251873085275,396.35105274501257,397.37173909239937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565,2023-05-16_15h56.25.954,eb_02psyexp,2022.2.4,99.93568806797772,
34,0,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.37173909239937,397.37173909239937,397.37173909239937,397.37173909239937,397.37173909239937,397.37173909239937,l,1,0.800327338045463,398.18221088219434,399.2129003747832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565,2023-05-16_15h56.25.954,eb_02psyexp,2022.2.4,99.93568806797772,
35,0,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.2129003747832,399.2129003747832,399.2129003747832,399.2129003747832,399.2129003747832,399.2129003747832,l,1,0.967156799742952,400.1935095464578,401.214185932884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565,2023-05-16_15h56.25.954,eb_02psyexp,2022.2.4,99.93568806797772,
36,0,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.214185932884,401.214185932884,401.214185932884,401.214185932884,401.214185932884,401.214185932884,l,1,1.8619100686628371,403.09538696240634,404.12607796420343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565,2023-05-16_15h56.25.954,eb_02psyexp,2022.2.4,99.93568806797772,
37,0,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.12607796420343,404.12607796420343,404.12607796420343,404.12607796420343,404.12607796420343,404.12607796420343,s,1,1.2130705723538995,405.3568466609577,406.3875077801058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565,2023-05-16_15h56.25.954,eb_02psyexp,2022.2.4,99.93568806797772,
38,0,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.3875077801058,406.3875077801058,406.3875077801058,406.3875077801058,406.3875077801058,406.3875077801058,l,1,1.0795856323093176,407.4782378769014,408.49892482790165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565,2023-05-16_15h56.25.954,eb_02psyexp,2022.2.4,99.93568806797772,
39,0,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.49892482790165,408.49892482790165,408.49892482790165,408.49892482790165,408.49892482790165,408.49892482790165,l,1,1.1361930508865044,409.6496173510095,410.6802947698161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565,2023-05-16_15h56.25.954,eb_02psyexp,2022.2.4,99.93568806797772,
40,0,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.6802947698161,410.6802947698161,410.6802947698161,410.6802947698161,410.6802947698161,410.6802947698161,s,1,1.290906451875344,411.9811250248458,413.0017974873772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565,2023-05-16_15h56.25.954,eb_02psyexp,2022.2.4,99.93568806797772,
41,0,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.0017974873772,413.0017974873772,413.0017974873772,413.0017974873772,413.0017974873772,413.0017974873772,l,1,1.057335727615282,414.0724772242829,415.1031564541627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565,2023-05-16_15h56.25.954,eb_02psyexp,2022.2.4,99.93568806797772,
42,0,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.1031564541627,415.1031564541627,415.1031564541627,415.1031564541627,415.1031564541627,415.1031564541627,s,1,1.1080233607208356,416.223882101709,417.2445391701767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565,2023-05-16_15h56.25.954,eb_02psyexp,2022.2.4,99.93568806797772,
43,0,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.2445391701767,417.2445391701767,417.2445391701767,417.2445391701767,417.2445391701767,417.2445391701767,l,1,1.0146158982533962,418.2752437549643,419.2958425672259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565,2023-05-16_15h56.25.954,eb_02psyexp,2022.2.4,99.93568806797772,
