trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,image_loop.thisRepN,image_loop.thisTrialN,image_loop.thisN,image_loop.thisIndex,break_loop.thisRepN,break_loop.thisTrialN,break_loop.thisN,break_loop.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,tools,welcome_text.started,instructions_0_keypress.started,instructions_0_keypress.keys,instructions_0_keypress.rt,consent_image_0.started,consent0_key_resp.started,consent0_text.started,consent0_key_resp.keys,consent0_key_resp.rt,consent_image_1.started,consent1_key_resp.started,consent1_text.started,consent1_key_resp.keys,consent1_key_resp.rt,consent2_text.started,consent_image_2.started,consent2_key_resp.started,consent2_key_resp.keys,consent2_key_resp.rt,agree_button.started,disagree_button.started,consent_image_3.started,agree_button.numClicks,agree_button.timesOn,agree_button.timesOff,disagree_button.numClicks,disagree_button.timesOn,disagree_button.timesOff,instructions_text1.started,instructions1_key_resp.started,instr1_cnt_text.started,instructions1_key_resp.keys,instructions1_key_resp.rt,instructions_text2.started,instr2_cnt_text.started,instructions2_key_resp.started,instructions2_key_resp.keys,instructions2_key_resp.rt,instructions_text3.started,instructions3_key_resp.started,instr3_cnt_text.started,instructions3_key_resp.keys,instructions3_key_resp.rt,text_countdown.started,image.started,small_large_keyresp.started,task_question_text.started,smalleroption_text.started,largeroption_text.started,accuracy_score_text.started,small_large_keyresp.keys,small_large_keyresp.corr,small_large_keyresp.rt,fb_2.started,fb_2.stopped,break_text.started,break_key_resp.started,break_key_resp.keys,break_key_resp.rt,graph.started,debrief_text.started,debriefing_title.started,demo_scr_adv.started,demo_scr_adv_keypress.started,demo_scr_adv_keypress.keys,demo_scr_adv_keypress.rt,text_countdown_2.started,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,[ 2  5  4  7  8 10  9  1 11  0  3  6],15.372804164653644,15.372804164653644,return,8.80244351143483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545,2010-12-28_08h32.50.344,eb_02psyexp,2022.2.4,119.92727437430851,
,,,,,,,,,,,,,,,,,,,,,24.189817499369383,24.189817499369383,24.189817499369383,space,9.601592237944715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545,2010-12-28_08h32.50.344,eb_02psyexp,2022.2.4,119.92727437430851,
,,,,,,,,,,,,,,,,,,,,,,,,,,33.80727056716569,33.80727056716569,33.80727056716569,space,9.247299845097587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545,2010-12-28_08h32.50.344,eb_02psyexp,2022.2.4,119.92727437430851,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.06637107639108,43.06637107639108,43.06637107639108,space,13.907442154712044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545,2010-12-28_08h32.50.344,eb_02psyexp,2022.2.4,119.92727437430851,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.99251113599166,56.99251113599166,56.99251113599166,1,[9.71718867868185],[9.717192602693103],0,,,66.70163774001412,68.69346639630385,68.69346639630385,space,2.127588798641227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545,2010-12-28_08h32.50.344,eb_02psyexp,2022.2.4,119.92727437430851,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.83530807727948,73.8272547563538,73.8272547563538,space,12.273058398277499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545,2010-12-28_08h32.50.344,eb_02psyexp,2022.2.4,119.92727437430851,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.11157381150406,89.10351535922382,89.10351535922382,space,26.307318517472595,,,,,,,,,,,,,,,,,,,,,,,,,545,2010-12-28_08h32.50.344,eb_02psyexp,2022.2.4,119.92727437430851,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.43064077338204,120.4810669986764,120.4810669986764,120.4810669986764,120.4810669986764,120.4810669986764,120.4810669986764,s,1,1.3458319854689762,121.83951765799429,122.86460037215147,,,,,,,,,,,,,545,2010-12-28_08h32.50.344,eb_02psyexp,2022.2.4,119.92727437430851,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.86460037215147,122.86460037215147,122.86460037215147,122.86460037215147,122.86460037215147,122.86460037215147,l,1,0.850421140785329,123.73132666398305,124.76476816972718,,,,,,,,,,,,,545,2010-12-28_08h32.50.344,eb_02psyexp,2022.2.4,119.92727437430851,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.76476816972718,124.76476816972718,124.76476816972718,124.76476816972718,124.76476816972718,124.76476816972718,s,1,0.6141901916125789,125.38980669318698,126.41489393496886,,,,,,,,,,,,,545,2010-12-28_08h32.50.344,eb_02psyexp,2022.2.4,119.92727437430851,
