trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,image_loop.thisRepN,image_loop.thisTrialN,image_loop.thisN,image_loop.thisIndex,break_loop.thisRepN,break_loop.thisTrialN,break_loop.thisN,break_loop.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,distance matrix,tools,welcome_text.started,instructions_0_keypress.started,instructions_0_keypress.keys,instructions_0_keypress.rt,consent_image_0.started,consent0_key_resp.started,consent0_text.started,consent0_key_resp.keys,consent0_key_resp.rt,consent_image_1.started,consent1_key_resp.started,consent1_text.started,consent1_key_resp.keys,consent1_key_resp.rt,consent2_text.started,consent_image_2.started,consent2_key_resp.started,consent2_key_resp.keys,consent2_key_resp.rt,agree_button.started,disagree_button.started,consent_image_3.started,agree_button.numClicks,agree_button.timesOn,agree_button.timesOff,disagree_button.numClicks,disagree_button.timesOn,disagree_button.timesOff,instructions_text1.started,instructions1_key_resp.started,instr1_cnt_text.started,instructions1_key_resp.keys,instructions1_key_resp.rt,instructions_text2.started,instr2_cnt_text.started,instructions2_key_resp.started,instructions2_key_resp.keys,instructions2_key_resp.rt,instructions_text3.started,instructions3_key_resp.started,instr3_cnt_text.started,instructions3_key_resp.keys,instructions3_key_resp.rt,text_countdown.started,image.started,small_large_keyresp.started,task_question_text.started,smalleroption_text.started,largeroption_text.started,accuracy_score_text.started,small_large_keyresp.keys,small_large_keyresp.corr,small_large_keyresp.rt,fb_2.started,fb_2.stopped,break_text.started,break_key_resp.started,break_key_resp.keys,break_key_resp.rt,reveal_seq_text.started,start_test_text.started,continue_to_test.started,continue_to_test.keys,continue_to_test.rt,test_structure_info.started,start_test_text_2.started,continue_to_test_2.started,continue_to_test_2.keys,continue_to_test_2.rt,test_cntdown_text.started,test_cntdown_text.stopped,parent index,left child index,right child index,left distance,right distance,parent_image.started,top_image_text.started,left_child_image.started,right_child_image.started,path_resp.started,child_choice_text.started,left_choice_text.started,right_choice_text.started,path_resp.keys,path_resp.rt,graph.started,debrief_text.started,debriefing_title.started,demo_scr_adv.started,demo_scr_adv_keypress.started,demo_scr_adv_keypress.keys,demo_scr_adv_keypress.rt,text_countdown_2.started,participant,date,expName,psychopyVersion,frameRate,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.6492850196082,539.6492850196082,539.6492850196082,539.6492850196082,539.6492850196082,539.6492850196082,s,1,0.6246544345049188,540.2992473795312,541.3158398023661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564,2023-05-16_15h53.27.863,eb_02psyexp,2022.2.4,59.98518910235028,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.3158398023661,541.3158398023661,541.3158398023661,541.3158398023661,541.3158398023661,541.3158398023661,l,1,0.5900122808670858,541.932480882635,542.9490811534488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564,2023-05-16_15h53.27.863,eb_02psyexp,2022.2.4,59.98518910235028,
5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.9490811534488,542.9490811534488,542.9490811534488,542.9490811534488,542.9490811534488,542.9490811534488,s,1,0.9168932736210991,543.8989700442908,544.9322415195056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564,2023-05-16_15h53.27.863,eb_02psyexp,2022.2.4,59.98518910235028,
6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.9322415195056,544.9322415195056,544.9322415195056,544.9322415195056,544.9322415195056,544.9322415195056,l,1,1.2296358438616153,546.1821912622981,547.2154494563438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564,2023-05-16_15h53.27.863,eb_02psyexp,2022.2.4,59.98518910235028,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.2154494563438,547.2154494563438,547.2154494563438,547.2154494563438,547.2154494563438,547.2154494563438,s,1,0.5944355183601147,547.8320633705589,548.8486343623954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564,2023-05-16_15h53.27.863,eb_02psyexp,2022.2.4,59.98518910235028,
8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.8486343623954,548.8486343623954,548.8486343623954,548.8486343623954,548.8486343623954,548.8486343623954,l,1,0.521264352282742,549.3986217150959,550.431877796218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564,2023-05-16_15h53.27.863,eb_02psyexp,2022.2.4,59.98518910235028,
9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.431877796218,550.431877796218,550.431877796218,550.431877796218,550.431877796218,550.431877796218,s,1,0.5300269143190235,550.9818539806292,551.998415917129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564,2023-05-16_15h53.27.863,eb_02psyexp,2022.2.4,59.98518910235028,
10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551.998415917129,551.998415917129,551.998415917129,551.998415917129,551.998415917129,551.998415917129,l,1,0.5314821093343198,552.5483803295938,553.5649649044644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564,2023-05-16_15h53.27.863,eb_02psyexp,2022.2.4,59.98518910235028,
11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553.5649649044644,553.5649649044644,553.5649649044644,553.5649649044644,553.5649649044644,553.5649649044644,s,1,0.5969562264363049,554.1816159456212,555.1982098776934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564,2023-05-16_15h53.27.863,eb_02psyexp,2022.2.4,59.98518910235028,
12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.1982098776934,555.1982098776934,555.1982098776934,555.1982098776934,555.1982098776934,555.1982098776934,s,1,0.5877279174746946,555.8148566930176,556.8314279867045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564,2023-05-16_15h53.27.863,eb_02psyexp,2022.2.4,59.98518910235028,
13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556.8314279867045,556.8314279867045,556.8314279867045,556.8314279867045,556.8314279867045,556.8314279867045,l,1,0.4255190998519538,557.2814116568916,558.3146650214039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564,2023-05-16_15h53.27.863,eb_02psyexp,2022.2.4,59.98518910235028,
14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.3146650214039,558.3146650214039,558.3146650214039,558.3146650214039,558.3146650214039,558.3146650214039,s,1,0.43824398196011316,558.7812785432179,559.7978966228984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564,2023-05-16_15h53.27.863,eb_02psyexp,2022.2.4,59.98518910235028,
15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559.7978966228984,559.7978966228984,559.7978966228984,559.7978966228984,559.7978966228984,559.7978966228984,l,1,0.4350537815480493,560.2645306701743,561.2977915808151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564,2023-05-16_15h53.27.863,eb_02psyexp,2022.2.4,59.98518910235028,
16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.2977915808151,561.2977915808151,561.2977915808151,561.2977915808151,561.2977915808151,561.2977915808151,s,1,0.543159589113202,561.8644105962012,562.8810072448832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564,2023-05-16_15h53.27.863,eb_02psyexp,2022.2.4,59.98518910235028,
17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562.8810072448832,562.8810072448832,562.8810072448832,562.8810072448832,562.8810072448832,562.8810072448832,l,1,0.47198150595068,563.3809634773497,564.4142470263614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564,2023-05-16_15h53.27.863,eb_02psyexp,2022.2.4,59.98518910235028,
18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564.4142470263614,564.4142470263614,564.4142470263614,564.4142470263614,564.4142470263614,564.4142470263614,s,1,0.49873312792624347,564.9308611820597,565.9474608491873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564,2023-05-16_15h53.27.863,eb_02psyexp,2022.2.4,59.98518910235028,
19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565.9474608491873,565.9474608491873,565.9474608491873,565.9474608491873,565.9474608491873,565.9474608491873,l,1,0.45353032124694437,566.4307564418268,567.4473603347724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564,2023-05-16_15h53.27.863,eb_02psyexp,2022.2.4,59.98518910235028,
20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567.4473603347724,567.4473603347724,567.4473603347724,567.4473603347724,567.4473603347724,567.4473603347724,s,1,0.6736526409367798,568.1473127639911,569.1639133366552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564,2023-05-16_15h53.27.863,eb_02psyexp,2022.2.4,59.98518910235028,
21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.1639133366552,569.1639133366552,569.1639133366552,569.1639133366552,569.1639133366552,569.1639133366552,l,1,0.4610897288803244,569.6471914222784,570.6638019558304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564,2023-05-16_15h53.27.863,eb_02psyexp,2022.2.4,59.98518910235028,
22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.6638019558304,570.6638019558304,570.6638019558304,570.6638019558304,570.6638019558304,570.6638019558304,s,1,0.4892096144903917,571.1804152059776,572.1969883107377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564,2023-05-16_15h53.27.863,eb_02psyexp,2022.2.4,59.98518910235028,
23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.1969883107377,572.1969883107377,572.1969883107377,572.1969883107377,572.1969883107377,572.1969883107377,s,1,0.5630680817703251,572.7803259202192,573.8135943769885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564,2023-05-16_15h53.27.863,eb_02psyexp,2022.2.4,59.98518910235028,
24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.8135943769885,573.8135943769885,573.8135943769885,573.8135943769885,573.8135943769885,573.8135943769885,s,1,0.794441072299378,574.6301803403476,575.6467311085726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564,2023-05-16_15h53.27.863,eb_02psyexp,2022.2.4,59.98518910235028,
25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575.6467311085726,575.6467311085726,575.6467311085726,575.6467311085726,575.6467311085726,575.6467311085726,s,1,0.4732709880336188,576.1467332214816,577.1800164686574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564,2023-05-16_15h53.27.863,eb_02psyexp,2022.2.4,59.98518910235028,
26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577.1800164686574,577.1800164686574,577.1800164686574,577.1800164686574,577.1800164686574,577.1800164686574,s,1,0.4280268285947386,577.6299865558103,578.6465750546777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564,2023-05-16_15h53.27.863,eb_02psyexp,2022.2.4,59.98518910235028,
27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578.6465750546777,578.6465750546777,578.6465750546777,578.6465750546777,578.6465750546777,578.6465750546777,l,1,0.5935112687875517,579.263191685488,580.2964577274979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564,2023-05-16_15h53.27.863,eb_02psyexp,2022.2.4,59.98518910235028,
28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580.2964577274979,580.2964577274979,580.2964577274979,580.2964577274979,580.2964577274979,580.2964577274979,s,1,0.42362985163345,580.7464196648361,581.763038951889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564,2023-05-16_15h53.27.863,eb_02psyexp,2022.2.4,59.98518910235028,
29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581.763038951889,581.763038951889,581.763038951889,581.763038951889,581.763038951889,581.763038951889,l,1,0.48502060877217446,582.2796627666248,583.2962117237767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564,2023-05-16_15h53.27.863,eb_02psyexp,2022.2.4,59.98518910235028,
30,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583.2962117237767,583.2962117237767,583.2962117237767,583.2962117237767,583.2962117237767,583.2962117237767,l,1,0.4798656988714356,583.796236475071,584.8128213517921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564,2023-05-16_15h53.27.863,eb_02psyexp,2022.2.4,59.98518910235028,
31,0,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584.8128213517921,584.8128213517921,584.8128213517921,584.8128213517921,584.8128213517921,584.8128213517921,s,1,0.49929305049590766,585.3294599569199,586.3460327598441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564,2023-05-16_15h53.27.863,eb_02psyexp,2022.2.4,59.98518910235028,
32,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586.3460327598441,586.3460327598441,586.3460327598441,586.3460327598441,586.3460327598441,586.3460327598441,l,1,0.3900423446466448,586.7626619474177,587.7792643311404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564,2023-05-16_15h53.27.863,eb_02psyexp,2022.2.4,59.98518910235028,
33,0,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.7792643311404,587.7792643311404,587.7792643311404,587.7792643311404,587.7792643311404,587.7792643311404,s,1,0.4118998508347431,588.2125058633392,589.2458455555316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564,2023-05-16_15h53.27.863,eb_02psyexp,2022.2.4,59.98518910235028,
34,0,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.2458455555316,589.2458455555316,589.2458455555316,589.2458455555316,589.2458455555316,589.2458455555316,s,1,0.4252525706688175,589.6957893821673,590.7124128950527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564,2023-05-16_15h53.27.863,eb_02psyexp,2022.2.4,59.98518910235028,
35,0,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.7124128950527,590.7124128950527,590.7124128950527,590.7124128950527,590.7124128950527,590.7124128950527,s,1,0.41470459511037916,591.1456939689524,592.1622755253775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564,2023-05-16_15h53.27.863,eb_02psyexp,2022.2.4,59.98518910235028,
36,0,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592.1622755253775,592.1622755253775,592.1622755253775,592.1622755253775,592.1622755253775,592.1622755253775,s,1,0.428834565973375,592.612248630976,593.6455143711355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564,2023-05-16_15h53.27.863,eb_02psyexp,2022.2.4,59.98518910235028,
37,0,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.6455143711355,593.6455143711355,593.6455143711355,593.6455143711355,593.6455143711355,593.6455143711355,s,1,0.38563299202360213,594.0621797801141,595.0787272280431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564,2023-05-16_15h53.27.863,eb_02psyexp,2022.2.4,59.98518910235028,
38,0,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595.0787272280431,595.0787272280431,595.0787272280431,595.0787272280431,595.0787272280431,595.0787272280431,s,1,0.4084425175387878,595.5120544842357,596.5286405683291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564,2023-05-16_15h53.27.863,eb_02psyexp,2022.2.4,59.98518910235028,
39,0,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.5286405683291,596.5286405683291,596.5286405683291,596.5286405683291,596.5286405683291,596.5286405683291,l,1,0.45454150218574796,597.0119322369865,598.0285651070735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564,2023-05-16_15h53.27.863,eb_02psyexp,2022.2.4,59.98518910235028,
40,0,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598.0285651070735,598.0285651070735,598.0285651070735,598.0285651070735,598.0285651070735,598.0285651070735,s,1,0.4345934678276535,598.4951789307233,599.5284422561235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564,2023-05-16_15h53.27.863,eb_02psyexp,2022.2.4,59.98518910235028,
41,0,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.5284422561235,599.5284422561235,599.5284422561235,599.5284422561235,599.5284422561235,599.5284422561235,s,1,0.47073548955086153,600.0284057328827,601.0450334715861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564,2023-05-16_15h53.27.863,eb_02psyexp,2022.2.4,59.98518910235028,
42,0,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.0450334715861,601.0450334715861,601.0450334715861,601.0450334715861,601.0450334715861,601.0450334715861,s,1,0.4181697763851844,601.4949812222185,602.5282083262136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564,2023-05-16_15h53.27.863,eb_02psyexp,2022.2.4,59.98518910235028,
43,0,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.5282083262136,602.5282083262136,602.5282083262136,602.5282083262136,602.5282083262136,602.5282083262136,s,1,0.46204023897007573,603.0115057299263,604.0281570125517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564,2023-05-16_15h53.27.863,eb_02psyexp,2022.2.4,59.98518910235028,
