index,stimulus,correct_answer,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,display_row.thisRepN,display_row.thisTrialN,display_row.thisN,display_row.thisIndex,pair_questions.thisRepN,pair_questions.thisTrialN,pair_questions.thisN,pair_questions.thisIndex,welcome_text.started,instructions_0_keypress.started,instructions_0_keypress.keys,instructions_0_keypress.rt,instructions_1_keypress.started,instructions_1_text.started,instructions_1_keypress.keys,instructions_1_keypress.rt,instructions_2_keypress.started,instructions_2_text.started,instructions_2_keypress.keys,instructions_2_keypress.rt,text_countdown.started,image.started,size_question.started,size_resp.started,keypress_options.started,size_resp.keys,size_resp.corr,size_resp.rt,fb_image.started,fb.started,fb_size_question.started,fb_image.stopped,fb.stopped,fb_size_question.stopped,block_break_text.started,block_break_keypress.started,block_break_keypress.keys,block_break_keypress.rt,seq_reveal.started,seq_reveal_adv.started,seq_reveal_adv.keys,seq_reveal_adv.rt,instruction_2afc_text.started,instruction_2afc_keypress.started,instruction_2afc_keypress.keys,instruction_2afc_keypress.rt,dist_2afc_test.started,dist_2afc_resp.started,text.started,stim_00.started,stim_01.started,stim_10.started,stim_11.started,dist_2afc_resp.keys,dist_2afc_resp.rt,graph.started,debrief_text.started,debriefing_title.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,1099.1347449825262,1099.1347449825262,return,10.965487368841423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,001,2010-10-15_14h19.54.522,eb_01,2022.2.4,119.98732365479623,
,,,,,,,,,,,,,,,,,,,,,,,1110.1104174275824,1110.1104174275824,return,37.72356470869272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,001,2010-10-15_14h19.54.522,eb_01,2022.2.4,119.98732365479623,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1147.8469421143527,1147.8469421143527,space,7.64318220509449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,001,2010-10-15_14h19.54.522,eb_01,2022.2.4,119.98732365479623,
5,stimuli/5.png,s,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1155.5142738559225,1160.531376946572,1160.531376946572,1160.531376946572,1160.531376946572,l,0,0.8699565515271388,1161.4230688428215,1161.4230688428215,1161.4230688428215,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,001,2010-10-15_14h19.54.522,eb_01,2022.2.4,119.98732365479623,
,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,001,2010-10-15_14h19.54.522,eb_01,2022.2.4,119.98732365479623,
6,stimuli/6.png,s,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,1162.4481944876316,1162.4481944876316,1162.4481944876316,1162.4481944876316,s,1,0.7530964496545494,1163.2398815542983,1163.2398815542983,1163.2398815542983,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,001,2010-10-15_14h19.54.522,eb_01,2022.2.4,119.98732365479623,
,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,001,2010-10-15_14h19.54.522,eb_01,2022.2.4,119.98732365479623,
5,stimuli/5.png,s,0,0,0,0,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,1164.2316790978366,1164.2316790978366,1164.2316790978366,1164.2316790978366,s,1,0.6416536395845469,1164.89005225015,1164.89005225015,1164.89005225015,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,001,2010-10-15_14h19.54.522,eb_01,2022.2.4,119.98732365479623,
,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,001,2010-10-15_14h19.54.522,eb_01,2022.2.4,119.98732365479623,
9,stimuli/9.png,l,0,0,0,0,3,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,1165.9067988565948,1165.9067988565948,1165.9067988565948,1165.9067988565948,l,1,1.438553344050888,1167.3735727804305,1167.3735727804305,1167.3735727804305,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,001,2010-10-15_14h19.54.522,eb_01,2022.2.4,119.98732365479623,
,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,001,2010-10-15_14h19.54.522,eb_01,2022.2.4,119.98732365479623,
5,stimuli/5.png,s,0,0,0,0,4,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,1168.3736968405428,1168.3736968405428,1168.3736968405428,1168.3736968405428,s,1,0.4917075196863152,1168.8820580698084,1168.8820580698084,1168.8820580698084,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,001,2010-10-15_14h19.54.522,eb_01,2022.2.4,119.98732365479623,
,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,001,2010-10-15_14h19.54.522,eb_01,2022.2.4,119.98732365479623,
9,stimuli/9.png,l,0,0,0,0,5,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,1169.8987823394127,1169.8987823394127,1169.8987823394127,1169.8987823394127,l,1,0.4786344208114315,1170.407199410809,1170.407199410809,1170.407199410809,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,001,2010-10-15_14h19.54.522,eb_01,2022.2.4,119.98732365479623,
,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,001,2010-10-15_14h19.54.522,eb_01,2022.2.4,119.98732365479623,
8,stimuli/8.png,l,0,0,0,0,6,0,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,1171.4072869471274,1171.4072869471274,1171.4072869471274,1171.4072869471274,l,1,0.6661620023078285,1172.090667419281,1172.090667419281,1172.090667419281,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,001,2010-10-15_14h19.54.522,eb_01,2022.2.4,119.98732365479623,
,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,001,2010-10-15_14h19.54.522,eb_01,2022.2.4,119.98732365479623,
9,stimuli/9.png,l,0,0,0,0,7,0,7,0,0,0,0,0,,,,,,,,,,,,,,,,,,1173.107416742394,1173.107416742394,1173.107416742394,1173.107416742394,l,1,0.47006340621737763,1173.607467151247,1173.607467151247,1173.607467151247,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,001,2010-10-15_14h19.54.522,eb_01,2022.2.4,119.98732365479623,
,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,001,2010-10-15_14h19.54.522,eb_01,2022.2.4,119.98732365479623,
6,stimuli/6.png,s,0,0,0,0,8,0,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,1174.6241805542668,1174.6241805542668,1174.6241805542668,1174.6241805542668,s,1,0.5133136001823004,1175.1658907124074,1175.1658907124074,1175.1658907124074,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,001,2010-10-15_14h19.54.522,eb_01,2022.2.4,119.98732365479623,
