index,stimulus,correct_answer,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,display_row.thisRepN,display_row.thisTrialN,display_row.thisN,display_row.thisIndex,pair_questions.thisRepN,pair_questions.thisTrialN,pair_questions.thisN,pair_questions.thisIndex,welcome_text.started,instructions_0_keypress.started,instructions_0_keypress.keys,instructions_0_keypress.rt,instructions_1_keypress.started,instructions_1_text.started,instructions_1_keypress.keys,instructions_1_keypress.rt,instructions_2_keypress.started,instructions_2_text.started,instructions_2_keypress.keys,instructions_2_keypress.rt,text_countdown.started,image.started,size_question.started,size_resp.started,keypress_options.started,size_resp.keys,size_resp.corr,size_resp.rt,fb_image.started,fb.started,fb_size_question.started,fb_image.stopped,fb.stopped,fb_size_question.stopped,block_break_text.started,block_break_keypress.started,block_break_keypress.keys,block_break_keypress.rt,seq_reveal.started,seq_reveal_adv.started,seq_reveal_adv.keys,seq_reveal_adv.rt,instruction_2afc_text.started,instruction_2afc_keypress.started,instruction_2afc_keypress.keys,instruction_2afc_keypress.rt,dist_2afc_test.started,dist_2afc_resp.started,text.started,stim_00.started,stim_01.started,stim_10.started,stim_11.started,dist_2afc_resp.keys,dist_2afc_resp.rt,graph.started,debrief_text.started,debriefing_title.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,15.271602832741337,15.271602832741337,return,2.284952773770783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,001,2023-03-03_14h10.46.808,eb_01,2022.2.4,119.98786660603132,
,,,,,,,,,,,,,,,,,,,,,,,17.571536032075528,17.571536032075528,return,17.408751350303646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,001,2023-03-03_14h10.46.808,eb_01,2022.2.4,119.98786660603132,
,,,,,,,,,,,,,,,,,,,,,,,,,,,34.989947600872256,34.989947600872256,space,6.845607812778326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,001,2023-03-03_14h10.46.808,eb_01,2022.2.4,119.98786660603132,
9,stimuli/9.png,l,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,41.857353854284156,46.87456113952794,46.87456113952794,46.87456113952794,46.87456113952794,l,1,0.8412321122887079,47.74131659202976,47.74131659202976,47.74131659202976,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,001,2023-03-03_14h10.46.808,eb_01,2022.2.4,119.98786660603132,
,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,001,2023-03-03_14h10.46.808,eb_01,2022.2.4,119.98786660603132,
8,stimuli/8.png,l,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,48.7414119784371,48.7414119784371,48.7414119784371,48.7414119784371,l,1,0.7184541099413764,49.483178033609875,49.483178033609875,49.483178033609875,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,001,2023-03-03_14h10.46.808,eb_01,2022.2.4,119.98786660603132,
,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,001,2023-03-03_14h10.46.808,eb_01,2022.2.4,119.98786660603132,
3,stimuli/3.png,l,0,0,0,0,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,50.49157052813098,50.49157052813098,50.49157052813098,50.49157052813098,l,1,0.600360002805246,51.10830492619425,51.10830492619425,51.10830492619425,52.11678978858981,52.11678978858981,52.11678978858981,,,,,,,,,,,,,,,,,,,,,,,,,128,001,2023-03-03_14h10.46.808,eb_01,2022.2.4,119.98786660603132,
,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,001,2023-03-03_14h10.46.808,eb_01,2022.2.4,119.98786660603132,
8,stimuli/8.png,l,0,0,0,0,3,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,52.11678978858981,52.11678978858981,52.11678978858981,52.11678978858981,l,1,0.5591995607537683,52.700166111200815,52.700166111200815,52.700166111200815,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,001,2023-03-03_14h10.46.808,eb_01,2022.2.4,119.98786660603132,
,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,001,2023-03-03_14h10.46.808,eb_01,2022.2.4,119.98786660603132,
6,stimuli/6.png,s,0,0,0,0,4,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,53.72524700098438,53.72524700098438,53.72524700098438,53.72524700098438,s,1,0.5028062717465218,54.25863088510232,54.25863088510232,54.25863088510232,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,001,2023-03-03_14h10.46.808,eb_01,2022.2.4,119.98786660603132,
,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,001,2023-03-03_14h10.46.808,eb_01,2022.2.4,119.98786660603132,
9,stimuli/9.png,l,0,0,0,0,5,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,55.26710065471707,55.26710065471707,55.26710065471707,55.26710065471707,l,1,0.7120565798541065,56.00881297956221,56.00881297956221,56.00881297956221,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,001,2023-03-03_14h10.46.808,eb_01,2022.2.4,119.98786660603132,
,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,001,2023-03-03_14h10.46.808,eb_01,2022.2.4,119.98786660603132,
5,stimuli/5.png,s,0,0,0,0,6,0,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,57.0089388533961,57.0089388533961,57.0089388533961,57.0089388533961,s,1,0.5862497572379652,57.617323620419484,57.617323620419484,57.617323620419484,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,001,2023-03-03_14h10.46.808,eb_01,2022.2.4,119.98786660603132,
