index,stimulus,correct_answer,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,display_row.thisRepN,display_row.thisTrialN,display_row.thisN,display_row.thisIndex,pair_questions.thisRepN,pair_questions.thisTrialN,pair_questions.thisN,pair_questions.thisIndex,welcome_text.started,instructions_0_keypress.started,instructions_0_keypress.keys,instructions_0_keypress.rt,instructions_1_keypress.started,instructions_1_text.started,instructions_1_keypress.keys,instructions_1_keypress.rt,instructions_2_keypress.started,instructions_2_text.started,instructions_2_keypress.keys,instructions_2_keypress.rt,text_countdown.started,image.started,size_question.started,size_resp.started,keypress_options.started,size_resp.keys,size_resp.corr,size_resp.rt,fb_image.started,fb.started,fb_size_question.started,fb_image.stopped,fb.stopped,fb_size_question.stopped,block_break_text.started,block_break_keypress.started,block_break_keypress.keys,block_break_keypress.rt,seq_reveal.started,seq_reveal_adv.started,seq_reveal_adv.keys,seq_reveal_adv.rt,instruction_2afc_text.started,instruction_2afc_keypress.started,instruction_2afc_keypress.keys,instruction_2afc_keypress.rt,dist_2afc_test.started,dist_2afc_resp.started,text.started,stim_00.started,stim_01.started,stim_10.started,stim_11.started,dist_2afc_resp.keys,dist_2afc_resp.rt,graph.started,debrief_text.started,debriefing_title.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,29.29989425992244,29.29989425992244,return,1.672223228844814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,001,2023-03-03_15h01.00.629,eb_01,2022.2.4,120.0000362377723,
,,,,,,,,,,,,,,,,,,,,,,,30.983088533364935,30.983088533364935,return,52.54819343084819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,001,2023-03-03_15h01.00.629,eb_01,2022.2.4,120.0000362377723,
,,,,,,,,,,,,,,,,,,,,,,,,,,,83.54673616992659,83.54673616992659,space,7.495815728441812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,001,2023-03-03_15h01.00.629,eb_01,2022.2.4,120.0000362377723,
5,stimuli/5.png,s,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,91.06419776860275,96.07306961002178,96.07306961002178,96.07306961002178,96.07306961002178,s,1,1.3617410777078476,97.45651209942298,97.45651209942298,97.45651209942298,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,001,2023-03-03_15h01.00.629,eb_01,2022.2.4,120.0000362377723,
,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,001,2023-03-03_15h01.00.629,eb_01,2022.2.4,120.0000362377723,
6,stimuli/6.png,s,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,98.48161683580838,98.48161683580838,98.48161683580838,98.48161683580838,s,1,1.8893284264486283,100.39848969507148,100.39848969507148,100.39848969507148,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,001,2023-03-03_15h01.00.629,eb_01,2022.2.4,120.0000362377723,
,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,001,2023-03-03_15h01.00.629,eb_01,2022.2.4,120.0000362377723,
8,stimuli/8.png,l,0,0,0,0,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,101.39858327034744,101.39858327034744,101.39858327034744,101.39858327034744,l,1,0.9794441307603847,102.39866960109794,102.39866960109794,102.39866960109794,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,001,2023-03-03_15h01.00.629,eb_01,2022.2.4,120.0000362377723,
,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,001,2023-03-03_15h01.00.629,eb_01,2022.2.4,120.0000362377723,
6,stimuli/6.png,s,0,0,0,0,3,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,103.4238005989173,103.4238005989173,103.4238005989173,103.4238005989173,s,1,1.5463180012593511,104.99895346621634,104.99895346621634,104.99895346621634,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,001,2023-03-03_15h01.00.629,eb_01,2022.2.4,120.0000362377723,
