index,stimulus,correct_answer,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,display_row.thisRepN,display_row.thisTrialN,display_row.thisN,display_row.thisIndex,pair_questions.thisRepN,pair_questions.thisTrialN,pair_questions.thisN,pair_questions.thisIndex,welcome_text.started,instructions_0_keypress.started,instructions_0_keypress.keys,instructions_0_keypress.rt,instructions_1_keypress.started,instructions_1_text.started,instructions_1_keypress.keys,instructions_1_keypress.rt,instructions_2_keypress.started,instructions_2_text.started,instructions_2_keypress.keys,instructions_2_keypress.rt,text_countdown.started,image.started,size_question.started,size_resp.started,keypress_options.started,size_resp.keys,size_resp.corr,size_resp.rt,fb_image.started,fb.started,fb_size_question.started,fb_image.stopped,fb.stopped,fb_size_question.stopped,block_break_text.started,block_break_keypress.started,block_break_keypress.keys,block_break_keypress.rt,seq_reveal.started,seq_reveal_adv.started,seq_reveal_adv.keys,seq_reveal_adv.rt,instruction_2afc_text.started,instruction_2afc_keypress.started,instruction_2afc_keypress.keys,instruction_2afc_keypress.rt,dist_2afc_test.started,dist_2afc_resp.started,text.started,stim_00.started,stim_01.started,stim_10.started,stim_11.started,dist_2afc_resp.keys,dist_2afc_resp.rt,graph.started,debrief_text.started,debriefing_title.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,12.356371827976545,12.356371827976545,return,103.02350879502774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,001,2023-03-02_09h23.00.803,eb_01,2022.2.4,99.95169737229389,
,,,,,,,,,,,,,,,,,,,,,,,115.39857056571054,115.39857056571054,return,12.500488159741508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,001,2023-03-02_09h23.00.803,eb_01,2022.2.4,99.95169737229389,
,,,,,,,,,,,,,,,,,,,,,,,,,,,127.91615792598168,127.91615792598168,space,9.855098399246344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,001,2023-03-02_09h23.00.803,eb_01,2022.2.4,99.95169737229389,
1,stimuli/1.png,s,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,137.79212923708837,142.81516632311104,142.81516632311104,142.81516632311104,142.81516632311104,l,0,3.1632290839916095,146.01681538244884,146.01681538244884,146.01681538244884,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,001,2023-03-02_09h23.00.803,eb_01,2022.2.4,99.95169737229389,
,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,001,2023-03-02_09h23.00.803,eb_01,2022.2.4,99.95169737229389,
2,stimuli/2.png,s,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,147.0177302855882,147.0177302855882,147.0177302855882,147.0177302855882,l,0,2.7927234966191463,149.82912470844167,149.82912470844167,149.82912470844167,150.85003376175882,150.85003376175882,150.85003376175882,,,,,,,,,,,,,,,,,,,,,,,,,110,001,2023-03-02_09h23.00.803,eb_01,2022.2.4,99.95169737229389,
,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,001,2023-03-02_09h23.00.803,eb_01,2022.2.4,99.95169737229389,
1,stimuli/1.png,s,0,0,0,0,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,150.85003376175882,150.85003376175882,150.85003376175882,150.85003376175882,s,1,2.232451422358281,153.1213929468213,153.1213929468213,153.1213929468213,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,001,2023-03-02_09h23.00.803,eb_01,2022.2.4,99.95169737229389,
,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,001,2023-03-02_09h23.00.803,eb_01,2022.2.4,99.95169737229389,
4,stimuli/4.png,l,0,0,0,0,3,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,154.13205001389724,154.13205001389724,154.13205001389724,154.13205001389724,l,1,1.5505120208690641,155.70298821070173,155.70298821070173,155.70298821070173,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,001,2023-03-02_09h23.00.803,eb_01,2022.2.4,99.95169737229389,
