index,stimulus,correct_answer,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,display_row.thisRepN,display_row.thisTrialN,display_row.thisN,display_row.thisIndex,pair_questions.thisRepN,pair_questions.thisTrialN,pair_questions.thisN,pair_questions.thisIndex,welcome_text.started,instructions_0_keypress.started,instructions_0_keypress.keys,instructions_0_keypress.rt,instructions_1_keypress.started,instructions_1_text.started,instructions_1_keypress.keys,instructions_1_keypress.rt,instructions_2_keypress.started,instructions_2_text.started,instructions_2_keypress.keys,instructions_2_keypress.rt,text_countdown.started,image.started,size_question.started,size_resp.started,keypress_options.started,size_resp.keys,size_resp.corr,size_resp.rt,fb_image.started,fb.started,fb_size_question.started,fb_image.stopped,fb.stopped,fb_size_question.stopped,block_break_text.started,block_break_keypress.started,block_break_keypress.keys,block_break_keypress.rt,seq_reveal.started,seq_reveal_adv.started,seq_reveal_adv.keys,seq_reveal_adv.rt,instruction_2afc_text.started,instruction_2afc_keypress.started,instruction_2afc_keypress.keys,instruction_2afc_keypress.rt,dist_2afc_test.started,dist_2afc_resp.started,text.started,stim_00.started,stim_01.started,stim_10.started,stim_11.started,dist_2afc_resp.keys,dist_2afc_resp.rt,graph.started,debrief_text.started,debriefing_title.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,331.2907211484853,331.2907211484853,return,16.2772322006349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,001,2010-10-16_15h09.30.592,eb_01,2022.2.4,120.02644782655808,
,,,,,,,,,,,,,,,,,,,,,,,347.5834746491746,347.5834746491746,return,5.472498296003323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,001,2010-10-16_15h09.30.592,eb_01,2022.2.4,120.02644782655808,
,,,,,,,,,,,,,,,,,,,,,,,,,,,353.06726322177565,353.06726322177565,space,8.292850493919104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,001,2010-10-16_15h09.30.592,eb_01,2022.2.4,120.02644782655808,
2,stimuli/2.png,s,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,361.3846213751822,366.4016867346363,366.4016867346363,366.4016867346363,366.4016867346363,s,1,2.2376038980437443,368.6602572964621,368.6602572964621,368.6602572964621,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,001,2010-10-16_15h09.30.592,eb_01,2022.2.4,120.02644782655808,
,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,001,2010-10-16_15h09.30.592,eb_01,2022.2.4,120.02644782655808,
4,stimuli/4.png,l,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,369.6770135621191,369.6770135621191,369.6770135621191,369.6770135621191,l,1,0.8023155865375884,370.50206736676046,370.50206736676046,370.50206736676046,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,001,2010-10-16_15h09.30.592,eb_01,2022.2.4,120.02644782655808,
,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,001,2010-10-16_15h09.30.592,eb_01,2022.2.4,120.02644782655808,
3,stimuli/3.png,l,0,0,0,0,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,371.5104678364296,371.5104678364296,371.5104678364296,371.5104678364296,l,1,0.6648729756416287,372.1938401586667,372.1938401586667,372.1938401586667,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,001,2010-10-16_15h09.30.592,eb_01,2022.2.4,120.02644782655808,
,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,001,2010-10-16_15h09.30.592,eb_01,2022.2.4,120.02644782655808,
4,stimuli/4.png,l,0,0,0,0,3,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,373.21063174068695,373.21063174068695,373.21063174068695,373.21063174068695,l,1,1.34074705617968,374.56904624635354,374.56904624635354,374.56904624635354,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,001,2010-10-16_15h09.30.592,eb_01,2022.2.4,120.02644782655808,
,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,001,2010-10-16_15h09.30.592,eb_01,2022.2.4,120.02644782655808,
3,stimuli/3.png,l,0,0,0,0,4,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,375.57752127284766,375.57752127284766,375.57752127284766,375.57752127284766,l,1,0.437887938314816,376.03586635316606,376.03586635316606,376.03586635316606,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,001,2010-10-16_15h09.30.592,eb_01,2022.2.4,120.02644782655808,
,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,001,2010-10-16_15h09.30.592,eb_01,2022.2.4,120.02644782655808,
2,stimuli/2.png,s,0,0,0,0,5,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,377.04428885784,377.04428885784,377.04428885784,377.04428885784,l,0,0.6111489082977641,377.67767249941244,377.67767249941244,377.67767249941244,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,001,2010-10-16_15h09.30.592,eb_01,2022.2.4,120.02644782655808,
,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,001,2010-10-16_15h09.30.592,eb_01,2022.2.4,120.02644782655808,
4,stimuli/4.png,l,0,0,0,0,6,0,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,378.69441427628044,378.69441427628044,378.69441427628044,378.69441427628044,l,1,1.1690880011301488,379.88620729208924,379.88620729208924,379.88620729208924,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,001,2010-10-16_15h09.30.592,eb_01,2022.2.4,120.02644782655808,
,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,001,2010-10-16_15h09.30.592,eb_01,2022.2.4,120.02644782655808,
3,stimuli/3.png,l,0,0,0,0,7,0,7,0,0,0,0,0,,,,,,,,,,,,,,,,,,380.8946198357444,380.8946198357444,380.8946198357444,380.8946198357444,l,1,0.5119150021346286,381.4196407388081,381.4196407388081,381.4196407388081,382.42809101365856,382.42809101365856,382.42809101365856,,,,,,,,,,,,,,,,,,,,,,,,,134,001,2010-10-16_15h09.30.592,eb_01,2022.2.4,120.02644782655808,
,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,001,2010-10-16_15h09.30.592,eb_01,2022.2.4,120.02644782655808,
2,stimuli/2.png,s,0,0,0,0,8,0,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,382.42809101365856,382.42809101365856,382.42809101365856,382.42809101365856,s,1,0.7704535679367837,383.21144431934226,383.21144431934226,383.21144431934226,384.21986169260344,384.21986169260344,384.21986169260344,,,,,,,,,,,,,,,,,,,,,,,,,134,001,2010-10-16_15h09.30.592,eb_01,2022.2.4,120.02644782655808,
,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,001,2010-10-16_15h09.30.592,eb_01,2022.2.4,120.02644782655808,
3,stimuli/3.png,l,0,0,0,0,9,0,9,0,0,0,0,0,,,,,,,,,,,,,,,,,,384.21986169260344,384.21986169260344,384.21986169260344,384.21986169260344,l,1,0.4987003359128721,384.728237108764,384.728237108764,384.728237108764,385.74500786318094,385.74500786318094,385.74500786318094,,,,,,,,,,,,,,,,,,,,,,,,,134,001,2010-10-16_15h09.30.592,eb_01,2022.2.4,120.02644782655808,
,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,001,2010-10-16_15h09.30.592,eb_01,2022.2.4,120.02644782655808,
4,stimuli/4.png,l,0,0,0,0,10,0,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,385.74500786318094,385.74500786318094,385.74500786318094,385.74500786318094,l,1,0.5176172397623304,386.2867225490627,386.2867225490627,386.2867225490627,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,001,2010-10-16_15h09.30.592,eb_01,2022.2.4,120.02644782655808,
,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,001,2010-10-16_15h09.30.592,eb_01,2022.2.4,120.02644782655808,
1,stimuli/1.png,s,0,0,0,0,11,0,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,387.31183189401054,387.31183189401054,387.31183189401054,387.31183189401054,s,1,1.1508230920298956,388.49525915284175,388.49525915284175,388.49525915284175,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,001,2010-10-16_15h09.30.592,eb_01,2022.2.4,120.02644782655808,
