index,stimulus,correct_answer,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,display_row.thisRepN,display_row.thisTrialN,display_row.thisN,display_row.thisIndex,pair_questions.thisRepN,pair_questions.thisTrialN,pair_questions.thisN,pair_questions.thisIndex,welcome_text.started,instructions_0_keypress.started,instructions_0_keypress.keys,instructions_0_keypress.rt,instructions_1_keypress.started,instructions_1_text.started,instructions_1_keypress.keys,instructions_1_keypress.rt,instructions_2_keypress.started,instructions_2_text.started,instructions_2_keypress.keys,instructions_2_keypress.rt,text_countdown.started,image.started,size_question.started,size_resp.started,keypress_options.started,size_resp.keys,size_resp.corr,size_resp.rt,fb_image.started,fb.started,fb_size_question.started,fb_image.stopped,fb.stopped,fb_size_question.stopped,block_break_text.started,block_break_keypress.started,block_break_keypress.keys,block_break_keypress.rt,seq_reveal.started,seq_reveal_adv.started,seq_reveal_adv.keys,seq_reveal_adv.rt,instruction_2afc_text.started,instruction_2afc_keypress.started,instruction_2afc_keypress.keys,instruction_2afc_keypress.rt,dist_2afc_test.started,dist_2afc_resp.started,text.started,stim_00.started,stim_01.started,stim_10.started,stim_11.started,dist_2afc_resp.keys,dist_2afc_resp.rt,graph.started,debrief_text.started,debriefing_title.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,12.973516938276589,12.973516938276589,return,78.08717368505313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,001,2010-10-15_09h07.42.612,eb_01,2022.2.4,119.99645035503994,
,,,,,,,,,,,,,,,,,,,,,,,91.07153529676725,91.07153529676725,return,11.836377255356638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,001,2010-10-15_09h07.42.612,eb_01,2022.2.4,119.99645035503994,
,,,,,,,,,,,,,,,,,,,,,,,,,,,102.92250710100052,102.92250710100052,space,9.873595592100173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,001,2010-10-15_09h07.42.612,eb_01,2022.2.4,119.99645035503994,
2,stimuli/2.png,s,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,112.81502485729288,117.83218861967907,117.83218861967907,117.83218861967907,117.83218861967907,l,0,2.291099840629613,120.14064976107329,120.14064976107329,120.14064976107329,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,001,2010-10-15_09h07.42.612,eb_01,2022.2.4,119.99645035503994,
,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,001,2010-10-15_09h07.42.612,eb_01,2022.2.4,119.99645035503994,
1,stimuli/1.png,s,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,121.16578536693123,121.16578536693123,121.16578536693123,121.16578536693123,s,1,1.1575181858206633,122.34917670566938,122.34917670566938,122.34917670566938,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,001,2010-10-15_09h07.42.612,eb_01,2022.2.4,119.99645035503994,
,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,001,2010-10-15_09h07.42.612,eb_01,2022.2.4,119.99645035503994,
2,stimuli/2.png,s,0,0,0,0,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,123.34925820500939,123.34925820500939,123.34925820500939,123.34925820500939,s,1,1.4541208704758901,124.81605023980956,124.81605023980956,124.81605023980956,125.84115324594313,125.84115324594313,125.84115324594313,,,,,,,,,,,,,,,,,,,,,,,,,109,001,2010-10-15_09h07.42.612,eb_01,2022.2.4,119.99645035503994,
,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,001,2010-10-15_09h07.42.612,eb_01,2022.2.4,119.99645035503994,
1,stimuli/1.png,s,0,0,0,0,3,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,125.84115324594313,125.84115324594313,125.84115324594313,125.84115324594313,s,1,0.7782890489033889,126.64957484506886,126.64957484506886,126.64957484506886,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,001,2010-10-15_09h07.42.612,eb_01,2022.2.4,119.99645035503994,
