index,stimulus,correct_answer,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,display_row.thisRepN,display_row.thisTrialN,display_row.thisN,display_row.thisIndex,pair_questions.thisRepN,pair_questions.thisTrialN,pair_questions.thisN,pair_questions.thisIndex,welcome_text.started,instructions_0_keypress.started,instructions_0_keypress.keys,instructions_0_keypress.rt,instructions_1_keypress.started,instructions_1_text.started,instructions_1_keypress.keys,instructions_1_keypress.rt,instructions_2_keypress.started,instructions_2_text.started,instructions_2_keypress.keys,instructions_2_keypress.rt,text_countdown.started,image.started,size_question.started,size_resp.started,keypress_options.started,size_resp.keys,size_resp.corr,size_resp.rt,fb_image.started,fb.started,fb_size_question.started,fb_image.stopped,fb.stopped,fb_size_question.stopped,block_break_text.started,block_break_keypress.started,block_break_keypress.keys,block_break_keypress.rt,seq_reveal.started,seq_reveal_adv.started,seq_reveal_adv.keys,seq_reveal_adv.rt,instruction_2afc_text.started,instruction_2afc_keypress.started,instruction_2afc_keypress.keys,instruction_2afc_keypress.rt,dist_2afc_test.started,dist_2afc_resp.started,text.started,stim_00.started,stim_01.started,stim_10.started,stim_11.started,dist_2afc_resp.keys,dist_2afc_resp.rt,graph.started,debrief_text.started,debriefing_title.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,38.02692915235093,38.02692915235093,return,63.7250849240736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573883,001,2023-03-01_16h13.07.348,eb_01,2022.2.4,120.00829556849008,
,,,,,,,,,,,,,,,,,,,,,,,101.76673646577183,101.76673646577183,return,9.352642660775018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573883,001,2023-03-01_16h13.07.348,eb_01,2022.2.4,120.00829556849008,
,,,,,,,,,,,,,,,,,,,,,,,,,,,111.13434692459123,111.13434692459123,space,13.960689047544292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573883,001,2023-03-01_16h13.07.348,eb_01,2022.2.4,120.00829556849008,
1,stimuli/1.png,s,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,125.11914879102551,130.13631472201814,130.13631472201814,130.13631472201814,130.13631472201814,l,0,2.126934877029271,132.30321286171238,132.30321286171238,132.30321286171238,,,,,,,,,,,,,,,,,,,,,,,,,,,,573883,001,2023-03-01_16h13.07.348,eb_01,2022.2.4,120.00829556849008,
,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573883,001,2023-03-01_16h13.07.348,eb_01,2022.2.4,120.00829556849008,
2,stimuli/2.png,s,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,133.29501264926512,133.29501264926512,133.29501264926512,133.29501264926512,l,0,1.3283411624506698,134.63679059755668,134.63679059755668,134.63679059755668,135.64522716303327,135.64522716303327,135.64522716303327,,,,,,,,,,,,,,,,,,,,,,,,,573883,001,2023-03-01_16h13.07.348,eb_01,2022.2.4,120.00829556849008,
,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573883,001,2023-03-01_16h13.07.348,eb_01,2022.2.4,120.00829556849008,
3,stimuli/3.png,l,0,0,0,0,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,135.64522716303327,135.64522716303327,135.64522716303327,135.64522716303327,l,1,0.6822208083503938,136.34530905648717,136.34530905648717,136.34530905648717,,,,,,,,,,,,,,,,,,,,,,,,,,,,573883,001,2023-03-01_16h13.07.348,eb_01,2022.2.4,120.00829556849008,
,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573883,001,2023-03-01_16h13.07.348,eb_01,2022.2.4,120.00829556849008,
4,stimuli/4.png,l,0,0,0,0,3,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,137.36208378247102,137.36208378247102,137.36208378247102,137.36208378247102,l,1,0.8364283299306408,138.22050650785968,138.22050650785968,138.22050650785968,,,,,,,,,,,,,,,,,,,,,,,,,,,,573883,001,2023-03-01_16h13.07.348,eb_01,2022.2.4,120.00829556849008,
