block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,display_row.thisRepN,display_row.thisTrialN,display_row.thisN,display_row.thisIndex,index,stimulus,correct_answer,welcome_text.started,instructions_0_keypress.started,instructions_0_keypress.keys,instructions_0_keypress.rt,instructions_1_keypress.started,instructions_1_text.started,instructions_1_keypress.keys,instructions_1_keypress.rt,instructions_2_keypress.started,instructions_2_text.started,instructions_2_keypress.keys,instructions_2_keypress.rt,text_countdown.started,image.started,size_question.started,size_resp.started,keypress_options.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,10.706638600007864,10.706638600007864,return,1.1229471999686211,,,,,,,,,,,,,,832128,001,2023-03-07_22h37.20.633,eb_01,2022.2.5,60.06799697286598,
,,,,,,,,,,,,,,,,,,,11.862623200024245,11.862623200024245,return,0.3354313999880105,,,,,,,,,,832128,001,2023-03-07_22h37.20.633,eb_01,2022.2.5,60.06799697286598,
,,,,,,,,,,,,,,,,,,,,,,,12.22929070002283,12.22929070002283,space,0.48762459997669794,,,,,,832128,001,2023-03-07_22h37.20.633,eb_01,2022.2.5,60.06799697286598,
,,,,,,,,,,,,,,,,,,,,,,,,,,,12.768159400002332,17.81949630001327,17.81949630001327,17.81949630001327,17.81949630001327,,,,,,,
