index,stimulus,correct_answer,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,display_row.thisRepN,display_row.thisTrialN,display_row.thisN,display_row.thisIndex,pair_questions.thisRepN,pair_questions.thisTrialN,pair_questions.thisN,pair_questions.thisIndex,welcome_text.started,instructions_0_keypress.started,instructions_0_keypress.keys,instructions_0_keypress.rt,instructions_1_keypress.started,instructions_1_text.started,instructions_1_keypress.keys,instructions_1_keypress.rt,instructions_2_keypress.started,instructions_2_text.started,instructions_2_keypress.keys,instructions_2_keypress.rt,text_countdown.started,text_countdown.stopped,image.started,size_question.started,size_resp.started,keypress_options.started,size_resp.keys,size_resp.corr,size_resp.rt,fb_image.started,fb.started,fb_size_question.started,fb_image.stopped,fb.stopped,fb_size_question.stopped,block_break_text.started,block_break_keypress.started,block_break_keypress.keys,block_break_keypress.rt,seq_reveal.started,seq_reveal_adv.started,seq_reveal_adv.keys,seq_reveal_adv.rt,instruction_2afc_text.started,instruction_2afc_keypress.started,instruction_2afc_keypress.keys,instruction_2afc_keypress.rt,dist_2afc_test.started,dist_2afc_resp.started,text.started,stim_00.started,stim_01.started,stim_10.started,stim_11.started,dist_2afc_resp.keys,dist_2afc_resp.rt,graph.started,debrief_text.started,debriefing_title.started,participant,session,date,expName,psychopyVersion,frameRate,
8,stimuli/8.png,l,0,0,0,0,15,0,15,0,0,0,0,0,,,,,,,,,,,,,,,,,,,72.65747351263326,72.65747351263326,72.65747351263326,72.65747351263326,l,1,0.71106240269728,73.39104681698882,73.39104681698882,73.39104681698882,74.4076359081173,74.4076359081173,74.4076359081173,,,,,,,,,,,,,,,,,,,,,,,,,100,001,2023-03-01_09h57.41.633,eb_01,2022.2.4,60.00499905796376,
,,,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,001,2023-03-01_09h57.41.633,eb_01,2022.2.4,60.00499905796376,
9,stimuli/9.png,l,0,0,0,0,16,0,16,0,0,0,0,0,,,,,,,,,,,,,,,,,,,74.4076359081173,74.4076359081173,74.4076359081173,74.4076359081173,l,1,0.42492035192663025,74.8743086117911,74.8743086117911,74.8743086117911,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,001,2023-03-01_09h57.41.633,eb_01,2022.2.4,60.00499905796376,
,,,0,0,0,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,001,2023-03-01_09h57.41.633,eb_01,2022.2.4,60.00499905796376,
8,stimuli/8.png,l,0,0,0,0,17,0,17,0,0,0,0,0,,,,,,,,,,,,,,,,,,,75.87390292493001,75.87390292493001,75.87390292493001,75.87390292493001,l,1,0.48668345977694116,76.39085001056537,76.39085001056537,76.39085001056537,77.3908137885237,77.3908137885237,77.3908137885237,,,,,,,,,,,,,,,,,,,,,,,,,100,001,2023-03-01_09h57.41.633,eb_01,2022.2.4,60.00499905796376,
,,,0,0,0,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,001,2023-03-01_09h57.41.633,eb_01,2022.2.4,60.00499905796376,
3,stimuli/3.png,l,0,0,0,0,18,0,18,0,0,0,0,0,,,,,,,,,,,,,,,,,,,77.3908137885237,77.3908137885237,77.3908137885237,77.3908137885237,l,1,0.8098042904703107,78.22407015002045,78.22407015002045,78.22407015002045,79.24069425578818,79.24069425578818,79.24069425578818,,,,,,,,,,,,,,,,,,,,,,,,,100,001,2023-03-01_09h57.41.633,eb_01,2022.2.4,60.00499905796376,
,,,0,0,0,0,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,001,2023-03-01_09h57.41.633,eb_01,2022.2.4,60.00499905796376,
8,stimuli/8.png,l,0,0,0,0,19,0,19,0,0,0,0,0,,,,,,,,,,,,,,,,,,,79.24069425578818,79.24069425578818,79.24069425578818,79.24069425578818,l,1,0.3759738096223373,79.64065682634555,79.64065682634555,79.64065682634555,80.65724591747494,80.65724591747494,80.65724591747494,,,,,,,,,,,,,,,,,,,,,,,,,100,001,2023-03-01_09h57.41.633,eb_01,2022.2.4,60.00499905796376,
,,,0,0,0,0,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,001,2023-03-01_09h57.41.633,eb_01,2022.2.4,60.00499905796376,
6,stimuli/6.png,s,0,0,0,0,20,0,20,0,0,0,0,0,,,,,,,,,,,,,,,,,,,80.65724591747494,80.65724591747494,80.65724591747494,80.65724591747494,s,1,0.5195000253243052,81.22386368438583,81.22386368438583,81.22386368438583,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,001,2023-03-01_09h57.41.633,eb_01,2022.2.4,60.00499905796376,
,,,0,0,0,0,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,001,2023-03-01_09h57.41.633,eb_01,2022.2.4,60.00499905796376,
8,stimuli/8.png,l,0,0,0,0,21,0,21,0,0,0,0,0,,,,,,,,,,,,,,,,,,,82.22349120106264,82.22349120106264,82.22349120106264,82.22349120106264,l,1,0.5452629520650589,82.79044643665748,82.79044643665748,82.79044643665748,83.80706329801706,83.80706329801706,83.80706329801706,,,,,,,,,,,,,,,,,,,,,,,,,100,001,2023-03-01_09h57.41.633,eb_01,2022.2.4,60.00499905796376,
,,,0,0,0,0,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,001,2023-03-01_09h57.41.633,eb_01,2022.2.4,60.00499905796376,
9,stimuli/9.png,l,0,0,0,0,22,0,22,0,0,0,0,0,,,,,,,,,,,,,,,,,,,83.80706329801706,83.80706329801706,83.80706329801706,83.80706329801706,l,1,0.5456722611297664,84.39036312596272,84.39036312596272,84.39036312596272,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,001,2023-03-01_09h57.41.633,eb_01,2022.2.4,60.00499905796376,
,,,0,0,0,0,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,001,2023-03-01_09h57.41.633,eb_01,2022.2.4,60.00499905796376,
8,stimuli/8.png,l,0,0,0,0,23,0,23,0,0,0,0,0,,,,,,,,,,,,,,,,,,,85.40698300582608,85.40698300582608,85.40698300582608,85.40698300582608,l,1,0.4738210129789877,85.90691176914515,85.90691176914515,85.90691176914515,86.92354281747157,86.92354281747157,86.92354281747157,,,,,,,,,,,,,,,,,,,,,,,,,100,001,2023-03-01_09h57.41.633,eb_01,2022.2.4,60.00499905796376,
,,,0,0,0,0,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,001,2023-03-01_09h57.41.633,eb_01,2022.2.4,60.00499905796376,
9,stimuli/9.png,l,0,0,0,0,24,0,24,0,0,0,0,0,,,,,,,,,,,,,,,,,,,86.92354281747157,86.92354281747157,86.92354281747157,86.92354281747157,l,1,0.3802863454666294,87.34017205469536,87.34017205469536,87.34017205469536,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,001,2023-03-01_09h57.41.633,eb_01,2022.2.4,60.00499905796376,
,,,0,0,0,0,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,001,2023-03-01_09h57.41.633,eb_01,2022.2.4,60.00499905796376,
6,stimuli/6.png,s,0,0,0,0,25,0,25,0,0,0,0,0,,,,,,,,,,,,,,,,,,,88.35676386247724,88.35676386247724,88.35676386247724,88.35676386247724,s,1,0.4991284475527209,88.89009689396062,88.89009689396062,88.89009689396062,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,001,2023-03-01_09h57.41.633,eb_01,2022.2.4,60.00499905796376,
,,,0,0,0,0,25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,001,2023-03-01_09h57.41.633,eb_01,2022.2.4,60.00499905796376,
5,stimuli/5.png,s,0,0,0,0,26,0,26,0,0,0,0,0,,,,,,,,,,,,,,,,,,,89.90666183706162,89.90666183706162,89.90666183706162,89.90666183706162,s,1,0.3652677816708092,90.28999215189106,90.28999215189106,90.28999215189106,91.30661263545608,91.30661263545608,91.30661263545608,,,,,,,,,,,,,,,,,,,,,,,,,100,001,2023-03-01_09h57.41.633,eb_01,2022.2.4,60.00499905796376,
,,,0,0,0,0,26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,001,2023-03-01_09h57.41.633,eb_01,2022.2.4,60.00499905796376,
9,stimuli/9.png,l,0,0,0,0,27,0,27,0,0,0,0,0,,,,,,,,,,,,,,,,,,,91.30661263545608,91.30661263545608,91.30661263545608,91.30661263545608,l,1,0.4933449949885471,91.83989525793186,91.83989525793186,91.83989525793186,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,001,2023-03-01_09h57.41.633,eb_01,2022.2.4,60.00499905796376,
,,,0,0,0,0,27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,001,2023-03-01_09h57.41.633,eb_01,2022.2.4,60.00499905796376,
8,stimuli/8.png,l,0,0,0,0,28,0,28,0,0,0,0,0,,,,,,,,,,,,,,,,,,,92.85649702677438,92.85649702677438,92.85649702677438,92.85649702677438,l,1,0.335494169427875,93.2231407528152,93.2231407528152,93.2231407528152,94.23969030154876,94.23969030154876,94.23969030154876,,,,,,,,,,,,,,,,,,,,,,,,,100,001,2023-03-01_09h57.41.633,eb_01,2022.2.4,60.00499905796376,
,,,0,0,0,0,28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,001,2023-03-01_09h57.41.633,eb_01,2022.2.4,60.00499905796376,
9,stimuli/9.png,l,0,0,0,0,29,0,29,0,0,0,0,0,,,,,,,,,,,,,,,,,,,94.23969030154876,94.23969030154876,94.23969030154876,94.23969030154876,l,1,0.4883173756816177,94.77304084035131,94.77304084035131,94.77304084035131,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,001,2023-03-01_09h57.41.633,eb_01,2022.2.4,60.00499905796376,
,,,0,0,0,0,29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,001,2023-03-01_09h57.41.633,eb_01,2022.2.4,60.00499905796376,
5,stimuli/5.png,s,0,0,0,0,30,0,30,0,0,0,0,0,,,,,,,,,,,,,,,,,,,95.78964472214739,95.78964472214739,95.78964472214739,95.78964472214739,s,1,0.5064136055707422,96.32295058709951,96.32295058709951,96.32295058709951,97.3395209635064,97.3395209635064,97.3395209635064,,,,,,,,,,,,,,,,,,,,,,,,,100,001,2023-03-01_09h57.41.633,eb_01,2022.2.4,60.00499905796376,
,,,0,0,0,0,30,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,001,2023-03-01_09h57.41.633,eb_01,2022.2.4,60.00499905796376,
6,stimuli/6.png,s,0,0,0,0,31,0,31,0,0,0,0,0,,,,,,,,,,,,,,,,,,,97.3395209635064,97.3395209635064,97.3395209635064,97.3395209635064,s,1,0.5005661607347065,97.88950556913915,97.88950556913915,97.88950556913915,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,001,2023-03-01_09h57.41.633,eb_01,2022.2.4,60.00499905796376,
,,,0,0,0,0,31,0,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,001,2023-03-01_09h57.41.633,eb_01,2022.2.4,60.00499905796376,
9,stimuli/9.png,l,0,0,0,0,32,0,32,0,0,0,0,0,,,,,,,,,,,,,,,,,,,98.90611639349208,98.90611639349208,98.90611639349208,98.90611639349208,l,1,0.4459919206428822,99.3894319176552,99.3894319176552,99.3894319176552,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,001,2023-03-01_09h57.41.633,eb_01,2022.2.4,60.00499905796376,
,,,0,0,0,0,32,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,001,2023-03-01_09h57.41.633,eb_01,2022.2.4,60.00499905796376,
6,stimuli/6.png,s,0,0,0,0,33,0,33,0,0,0,0,0,,,,,,,,,,,,,,,,,,,100.4060406290564,100.4060406290564,100.4060406290564,100.4060406290564,s,1,0.45811906000744784,100.905966675723,100.905966675723,100.905966675723,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,001,2023-03-01_09h57.41.633,eb_01,2022.2.4,60.00499905796376,
,,,0,0,0,0,33,0,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,001,2023-03-01_09h57.41.633,eb_01,2022.2.4,60.00499905796376,
8,stimuli/8.png,l,0,0,0,0,34,0,34,0,0,0,0,0,,,,,,,,,,,,,,,,,,,101.92262458872938,101.92262458872938,101.92262458872938,101.92262458872938,l,1,0.3965944139263229,102.3392508074503,102.3392508074503,102.3392508074503,103.33916840230631,103.33916840230631,103.33916840230631,,,,,,,,,,,,,,,,,,,,,,,,,100,001,2023-03-01_09h57.41.633,eb_01,2022.2.4,60.00499905796376,
,,,0,0,0,0,34,0,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,001,2023-03-01_09h57.41.633,eb_01,2022.2.4,60.00499905796376,
3,stimuli/3.png,l,0,0,0,0,35,0,35,0,0,0,0,0,,,,,,,,,,,,,,,,,,,103.33916840230631,103.33916840230631,103.33916840230631,103.33916840230631,l,1,0.5320385867062214,103.88914787648355,103.88914787648355,103.88914787648355,104.90576081378913,104.90576081378913,104.90576081378913,,,,,,,,,,,,,,,,,,,,,,,,,100,001,2023-03-01_09h57.41.633,eb_01,2022.2.4,60.00499905796376,
,,,0,0,0,0,35,0,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,001,2023-03-01_09h57.41.633,eb_01,2022.2.4,60.00499905796376,
8,stimuli/8.png,l,0,0,0,0,36,0,36,0,0,0,0,0,,,,,,,,,,,,,,,,,,,104.90576081378913,104.90576081378913,104.90576081378913,104.90576081378913,l,1,0.5095223622492995,105.43903468260487,105.43903468260487,105.43903468260487,106.45564641250894,106.45564641250894,106.45564641250894,,,,,,,,,,,,,,,,,,,,,,,,,100,001,2023-03-01_09h57.41.633,eb_01,2022.2.4,60.00499905796376,
,,,0,0,0,0,36,0,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,001,2023-03-01_09h57.41.633,eb_01,2022.2.4,60.00499905796376,
9,stimuli/9.png,l,0,0,0,0,37,0,37,0,0,0,0,0,,,,,,,,,,,,,,,,,,,106.45564641250894,106.45564641250894,106.45564641250894,106.45564641250894,l,1,0.4556604889667142,106.95561894412822,106.95561894412822,106.95561894412822,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,001,2023-03-01_09h57.41.633,eb_01,2022.2.4,60.00499905796376,
,,,0,0,0,0,37,0,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,001,2023-03-01_09h57.41.633,eb_01,2022.2.4,60.00499905796376,
