index,stimulus,correct_answer,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,display_row.thisRepN,display_row.thisTrialN,display_row.thisN,display_row.thisIndex,pair_questions.thisRepN,pair_questions.thisTrialN,pair_questions.thisN,pair_questions.thisIndex,welcome_text.started,instructions_0_keypress.started,instructions_0_keypress.keys,instructions_0_keypress.rt,instructions_1_keypress.started,instructions_1_text.started,instructions_1_keypress.keys,instructions_1_keypress.rt,instructions_2_keypress.started,instructions_2_text.started,instructions_2_keypress.keys,instructions_2_keypress.rt,text_countdown.started,image.started,size_question.started,size_resp.started,keypress_options.started,size_resp.keys,size_resp.corr,size_resp.rt,fb_image.started,fb.started,fb_size_question.started,fb_image.stopped,fb.stopped,fb_size_question.stopped,block_break_text.started,block_break_keypress.started,block_break_keypress.keys,block_break_keypress.rt,seq_reveal.started,seq_reveal_adv.started,seq_reveal_adv.keys,seq_reveal_adv.rt,instruction_2afc_text.started,instruction_2afc_keypress.started,instruction_2afc_keypress.keys,instruction_2afc_keypress.rt,dist_2afc_test.started,dist_2afc_resp.started,text.started,stim_00.started,stim_01.started,stim_10.started,stim_11.started,dist_2afc_resp.keys,dist_2afc_resp.rt,graph.started,debrief_text.started,debriefing_title.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,68.65466949237089,68.65466949237089,return,19.370764770999813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476986,001,2023-03-01_16h26.30.579,eb_01,2022.2.4,99.88780814302307,
,,,,,,,,,,,,,,,,,,,,,,,88.03629759737305,88.03629759737305,return,18.548403886234155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476986,001,2023-03-01_16h26.30.579,eb_01,2022.2.4,99.88780814302307,
,,,,,,,,,,,,,,,,,,,,,,,,,,,106.59752773912987,106.59752773912987,space,8.514339364890475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476986,001,2023-03-01_16h26.30.579,eb_01,2022.2.4,99.88780814302307,
8,stimuli/8.png,l,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,115.13266457767168,120.14571892641834,120.14571892641834,120.14571892641834,120.14571892641834,l,1,0.8302628752462624,120.9962265905051,120.9962265905051,120.9962265905051,,,,,,,,,,,,,,,,,,,,,,,,,,,,476986,001,2023-03-01_16h26.30.579,eb_01,2022.2.4,99.88780814302307,
,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476986,001,2023-03-01_16h26.30.579,eb_01,2022.2.4,99.88780814302307,
9,stimuli/9.png,l,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,122.01686850779879,122.01686850779879,122.01686850779879,122.01686850779879,l,1,1.1671512809043634,123.20724714368043,123.20724714368043,123.20724714368043,,,,,,,,,,,,,,,,,,,,,,,,,,,,476986,001,2023-03-01_16h26.30.579,eb_01,2022.2.4,99.88780814302307,
,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476986,001,2023-03-01_16h26.30.579,eb_01,2022.2.4,99.88780814302307,
8,stimuli/8.png,l,0,0,0,0,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,124.21817617635679,124.21817617635679,124.21817617635679,124.21817617635679,l,1,0.8049100066673418,125.04861513366268,125.04861513366268,125.04861513366268,,,,,,,,,,,,,,,,,,,,,,,,,,,,476986,001,2023-03-01_16h26.30.579,eb_01,2022.2.4,99.88780814302307,
,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476986,001,2023-03-01_16h26.30.579,eb_01,2022.2.4,99.88780814302307,
9,stimuli/9.png,l,0,0,0,0,3,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,126.0693002153057,126.0693002153057,126.0693002153057,126.0693002153057,l,1,0.7697866003945819,126.8594668327205,126.8594668327205,126.8594668327205,,,,,,,,,,,,,,,,,,,,,,,,,,,,476986,001,2023-03-01_16h26.30.579,eb_01,2022.2.4,99.88780814302307,
,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476986,001,2023-03-01_16h26.30.579,eb_01,2022.2.4,99.88780814302307,
6,stimuli/6.png,s,0,0,0,0,4,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,127.88040486350292,127.88040486350292,127.88040486350292,127.88040486350292,s,1,0.758700908285391,128.67084978533967,128.67084978533967,128.67084978533967,,,,,,,,,,,,,,,,,,,,,,,,,,,,476986,001,2023-03-01_16h26.30.579,eb_01,2022.2.4,99.88780814302307,
,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476986,001,2023-03-01_16h26.30.579,eb_01,2022.2.4,99.88780814302307,
8,stimuli/8.png,l,0,0,0,0,5,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,129.67151053194902,129.67151053194902,129.67151053194902,129.67151053194902,l,1,0.543616567258141,130.24179703759728,130.24179703759728,130.24179703759728,,,,,,,,,,,,,,,,,,,,,,,,,,,,476986,001,2023-03-01_16h26.30.579,eb_01,2022.2.4,99.88780814302307,
,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476986,001,2023-03-01_16h26.30.579,eb_01,2022.2.4,99.88780814302307,
3,stimuli/3.png,l,0,0,0,0,6,0,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,131.25240731813756,131.25240731813756,131.25240731813756,131.25240731813756,l,1,0.7307521416587406,132.00253915051871,132.00253915051871,132.00253915051871,133.01350289578113,133.01350289578113,133.01350289578113,,,,,,,,,,,,,,,,,,,,,,,,,476986,001,2023-03-01_16h26.30.579,eb_01,2022.2.4,99.88780814302307,
,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476986,001,2023-03-01_16h26.30.579,eb_01,2022.2.4,99.88780814302307,
2,stimuli/2.png,s,0,0,0,0,7,0,7,0,0,0,0,0,,,,,,,,,,,,,,,,,,133.01350289578113,133.01350289578113,133.01350289578113,133.01350289578113,s,1,0.8817075377883157,133.91372502617742,133.91372502617742,133.91372502617742,134.93467875308488,134.93467875308488,134.93467875308488,,,,,,,,,,,,,,,,,,,,,,,,,476986,001,2023-03-01_16h26.30.579,eb_01,2022.2.4,99.88780814302307,
,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476986,001,2023-03-01_16h26.30.579,eb_01,2022.2.4,99.88780814302307,
1,stimuli/1.png,s,0,0,0,0,8,0,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,134.93467875308488,134.93467875308488,134.93467875308488,134.93467875308488,s,1,1.0485431893721398,136.01532243921247,136.01532243921247,136.01532243921247,,,,,,,,,,,,,,,,,,,,,,,,,,,,476986,001,2023-03-01_16h26.30.579,eb_01,2022.2.4,99.88780814302307,
,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476986,001,2023-03-01_16h26.30.579,eb_01,2022.2.4,99.88780814302307,
2,stimuli/2.png,s,0,0,0,0,9,0,9,0,0,0,0,0,,,,,,,,,,,,,,,,,,137.0159279475265,137.0159279475265,137.0159279475265,137.0159279475265,s,1,0.7113631979518686,137.74635540440067,137.74635540440067,137.74635540440067,138.76698162556931,138.76698162556931,138.76698162556931,,,,,,,,,,,,,,,,,,,,,,,,,476986,001,2023-03-01_16h26.30.579,eb_01,2022.2.4,99.88780814302307,
,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476986,001,2023-03-01_16h26.30.579,eb_01,2022.2.4,99.88780814302307,
1,stimuli/1.png,s,0,0,0,0,10,0,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,138.76698162556931,138.76698162556931,138.76698162556931,138.76698162556931,s,1,0.6322963689708558,139.43739101378378,139.43739101378378,139.43739101378378,,,,,,,,,,,,,,,,,,,,,,,,,,,,476986,001,2023-03-01_16h26.30.579,eb_01,2022.2.4,99.88780814302307,
,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476986,001,2023-03-01_16h26.30.579,eb_01,2022.2.4,99.88780814302307,
4,stimuli/4.png,l,0,0,0,0,11,0,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,140.43767324223518,140.43767324223518,140.43767324223518,140.43767324223518,l,1,1.0486379698340897,141.5086402655761,141.5086402655761,141.5086402655761,,,,,,,,,,,,,,,,,,,,,,,,,,,,476986,001,2023-03-01_16h26.30.579,eb_01,2022.2.4,99.88780814302307,
,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476986,001,2023-03-01_16h26.30.579,eb_01,2022.2.4,99.88780814302307,
2,stimuli/2.png,s,0,0,0,0,12,0,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,142.5192173427713,142.5192173427713,142.5192173427713,142.5192173427713,s,1,0.7591373813811515,143.28941033571755,143.28941033571755,143.28941033571755,144.29999435542777,144.29999435542777,144.29999435542777,,,,,,,,,,,,,,,,,,,,,,,,,476986,001,2023-03-01_16h26.30.579,eb_01,2022.2.4,99.88780814302307,
,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476986,001,2023-03-01_16h26.30.579,eb_01,2022.2.4,99.88780814302307,
4,stimuli/4.png,l,0,0,0,0,13,0,13,0,0,0,0,0,,,,,,,,,,,,,,,,,,144.29999435542777,144.29999435542777,144.29999435542777,144.29999435542777,l,1,0.6743846301069425,145.00075431967707,145.00075431967707,145.00075431967707,,,,,,,,,,,,,,,,,,,,,,,,,,,,476986,001,2023-03-01_16h26.30.579,eb_01,2022.2.4,99.88780814302307,
,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476986,001,2023-03-01_16h26.30.579,eb_01,2022.2.4,99.88780814302307,
3,stimuli/3.png,l,0,0,0,0,14,0,14,0,0,0,0,0,,,,,,,,,,,,,,,,,,146.01138633332084,146.01138633332084,146.01138633332084,146.01138633332084,l,1,0.7710247833965695,146.80152397326674,146.80152397326674,146.80152397326674,147.81250130171975,147.81250130171975,147.81250130171975,,,,,,,,,,,,,,,,,,,,,,,,,476986,001,2023-03-01_16h26.30.579,eb_01,2022.2.4,99.88780814302307,
,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476986,001,2023-03-01_16h26.30.579,eb_01,2022.2.4,99.88780814302307,
8,stimuli/8.png,l,0,0,0,0,15,0,15,0,0,0,0,0,,,,,,,,,,,,,,,,,,147.81250130171975,147.81250130171975,147.81250130171975,147.81250130171975,l,1,0.6259391353632964,148.462850736767,148.462850736767,148.462850736767,,,,,,,,,,,,,,,,,,,,,,,,,,,,476986,001,2023-03-01_16h26.30.579,eb_01,2022.2.4,99.88780814302307,
,,,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476986,001,2023-03-01_16h26.30.579,eb_01,2022.2.4,99.88780814302307,
3,stimuli/3.png,l,0,0,0,0,16,0,16,0,0,0,0,0,,,,,,,,,,,,,,,,,,149.47347067646115,149.47347067646115,149.47347067646115,149.47347067646115,l,1,0.7249913609084615,150.2135880774622,150.2135880774622,150.2135880774622,151.22451620459105,151.22451620459105,151.22451620459105,,,,,,,,,,,,,,,,,,,,,,,,,476986,001,2023-03-01_16h26.30.579,eb_01,2022.2.4,99.88780814302307,
,,,0,0,0,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476986,001,2023-03-01_16h26.30.579,eb_01,2022.2.4,99.88780814302307,
2,stimuli/2.png,s,0,0,0,0,17,0,17,0,0,0,0,0,,,,,,,,,,,,,,,,,,151.22451620459105,151.22451620459105,151.22451620459105,151.22451620459105,s,1,0.9820097184347105,152.22479450900937,152.22479450900937,152.22479450900937,153.23573350268998,153.23573350268998,153.23573350268998,,,,,,,,,,,,,,,,,,,,,,,,,476986,001,2023-03-01_16h26.30.579,eb_01,2022.2.4,99.88780814302307,
,,,0,0,0,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476986,001,2023-03-01_16h26.30.579,eb_01,2022.2.4,99.88780814302307,
3,stimuli/3.png,l,0,0,0,0,18,0,18,0,0,0,0,0,,,,,,,,,,,,,,,,,,153.23573350268998,153.23573350268998,153.23573350268998,153.23573350268998,l,1,0.6188124896470981,153.86577546870103,153.86577546870103,153.86577546870103,154.87670601061836,154.87670601061836,154.87670601061836,,,,,,,,,,,,,,,,,,,,,,,,,476986,001,2023-03-01_16h26.30.579,eb_01,2022.2.4,99.88780814302307,
,,,0,0,0,0,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476986,001,2023-03-01_16h26.30.579,eb_01,2022.2.4,99.88780814302307,
8,stimuli/8.png,l,0,0,0,0,19,0,19,0,0,0,0,0,,,,,,,,,,,,,,,,,,154.87670601061836,154.87670601061836,154.87670601061836,154.87670601061836,l,1,0.6018555402006314,155.50711230790694,155.50711230790694,155.50711230790694,,,,,,,,,,,,,,,,,,,,,,,,,,,,476986,001,2023-03-01_16h26.30.579,eb_01,2022.2.4,99.88780814302307,
,,,0,0,0,0,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476986,001,2023-03-01_16h26.30.579,eb_01,2022.2.4,99.88780814302307,
3,stimuli/3.png,l,0,0,0,0,20,0,20,0,0,0,0,0,,,,,,,,,,,,,,,,,,156.51769934610275,156.51769934610275,156.51769934610275,156.51769934610275,l,1,0.7038839930573886,157.23783104868926,157.23783104868926,157.23783104868926,158.24876008136562,158.24876008136562,158.24876008136562,,,,,,,,,,,,,,,,,,,,,,,,,476986,001,2023-03-01_16h26.30.579,eb_01,2022.2.4,99.88780814302307,
,,,0,0,0,0,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476986,001,2023-03-01_16h26.30.579,eb_01,2022.2.4,99.88780814302307,
2,stimuli/2.png,s,0,0,0,0,21,0,21,0,0,0,0,0,,,,,,,,,,,,,,,,,,158.24876008136562,158.24876008136562,158.24876008136562,158.24876008136562,s,1,0.6528640315045777,158.9188522266886,158.9188522266886,158.9188522266886,159.9294477166477,159.9294477166477,159.9294477166477,,,,,,,,,,,,,,,,,,,,,,,,,476986,001,2023-03-01_16h26.30.579,eb_01,2022.2.4,99.88780814302307,
,,,0,0,0,0,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476986,001,2023-03-01_16h26.30.579,eb_01,2022.2.4,99.88780814302307,
4,stimuli/4.png,l,0,0,0,0,22,0,22,0,0,0,0,0,,,,,,,,,,,,,,,,,,159.9294477166477,159.9294477166477,159.9294477166477,159.9294477166477,l,1,0.7402039272274124,160.69023903089692,160.69023903089692,160.69023903089692,,,,,,,,,,,,,,,,,,,,,,,,,,,,476986,001,2023-03-01_16h26.30.579,eb_01,2022.2.4,99.88780814302307,
