index,stimulus,correct_answer,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,display_row.thisRepN,display_row.thisTrialN,display_row.thisN,display_row.thisIndex,pair_questions.thisRepN,pair_questions.thisTrialN,pair_questions.thisN,pair_questions.thisIndex,welcome_text.started,instructions_0_keypress.started,instructions_0_keypress.keys,instructions_0_keypress.rt,instructions_1_keypress.started,instructions_1_text.started,instructions_1_keypress.keys,instructions_1_keypress.rt,instructions_2_keypress.started,instructions_2_text.started,instructions_2_keypress.keys,instructions_2_keypress.rt,text_countdown.started,text_countdown.stopped,image.started,size_question.started,size_resp.started,keypress_options.started,size_resp.keys,size_resp.corr,size_resp.rt,fb_image.started,fb.started,fb_size_question.started,fb_image.stopped,fb.stopped,fb_size_question.stopped,block_break_text.started,block_break_keypress.started,block_break_keypress.keys,block_break_keypress.rt,seq_reveal.started,seq_reveal_adv.started,seq_reveal_adv.keys,seq_reveal_adv.rt,instruction_2afc_text.started,instruction_2afc_keypress.started,instruction_2afc_keypress.keys,instruction_2afc_keypress.rt,dist_2afc_test.started,dist_2afc_resp.started,text.started,stim_00.started,stim_01.started,stim_10.started,stim_11.started,dist_2afc_resp.keys,dist_2afc_resp.rt,graph.started,debrief_text.started,debriefing_title.started,participant,session,date,expName,psychopyVersion,frameRate,
6,stimuli/6.png,s,0,0,0,0,18,0,18,0,0,0,0,0,,,,,,,,,,,,,,,,,,,808.0430818919967,808.0430818919967,808.0430818919967,808.0430818919967,s,1,0.678505669232436,808.759690905249,808.759690905249,808.759690905249,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,001,2023-03-01_11h03.32.844,eb_01,2022.2.4,60.00630329691549,
,,,0,0,0,0,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,001,2023-03-01_11h03.32.844,eb_01,2022.2.4,60.00630329691549,
8,stimuli/8.png,l,0,0,0,0,19,0,19,0,0,0,0,0,,,,,,,,,,,,,,,,,,,809.776342177548,809.776342177548,809.776342177548,809.776342177548,l,1,0.9523705610199613,810.7595894835331,810.7595894835331,810.7595894835331,811.7762102689476,811.7762102689476,811.7762102689476,,,,,,,,,,,,,,,,,,,,,,,,,102,001,2023-03-01_11h03.32.844,eb_01,2022.2.4,60.00630329691549,
,,,0,0,0,0,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,001,2023-03-01_11h03.32.844,eb_01,2022.2.4,60.00630329691549,
9,stimuli/9.png,l,0,0,0,0,20,0,20,0,0,0,0,0,,,,,,,,,,,,,,,,,,,811.7762102689476,811.7762102689476,811.7762102689476,811.7762102689476,l,1,0.3284456010142094,812.1428210933018,812.1428210933018,812.1428210933018,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,001,2023-03-01_11h03.32.844,eb_01,2022.2.4,60.00630329691549,
,,,0,0,0,0,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,001,2023-03-01_11h03.32.844,eb_01,2022.2.4,60.00630329691549,
6,stimuli/6.png,s,0,0,0,0,21,0,21,0,0,0,0,0,,,,,,,,,,,,,,,,,,,813.1594234658451,813.1594234658451,813.1594234658451,813.1594234658451,s,1,0.3613095570644873,813.559398412267,813.559398412267,813.559398412267,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,001,2023-03-01_11h03.32.844,eb_01,2022.2.4,60.00630329691549,
,,,0,0,0,0,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,001,2023-03-01_11h03.32.844,eb_01,2022.2.4,60.00630329691549,
8,stimuli/8.png,l,0,0,0,0,22,0,22,0,0,0,0,0,,,,,,,,,,,,,,,,,,,814.5760575326758,814.5760575326758,814.5760575326758,814.5760575326758,l,1,0.40866263141197123,815.0092689184703,815.0092689184703,815.0092689184703,816.0089377886443,816.0089377886443,816.0089377886443,,,,,,,,,,,,,,,,,,,,,,,,,102,001,2023-03-01_11h03.32.844,eb_01,2022.2.4,60.00630329691549,
,,,0,0,0,0,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,001,2023-03-01_11h03.32.844,eb_01,2022.2.4,60.00630329691549,
3,stimuli/3.png,l,0,0,0,0,23,0,23,0,0,0,0,0,,,,,,,,,,,,,,,,,,,816.0089377886443,816.0089377886443,816.0089377886443,816.0089377886443,l,1,0.7678277133627489,816.8092200187139,816.8092200187139,816.8092200187139,817.8088737963708,817.8088737963708,817.8088737963708,,,,,,,,,,,,,,,,,,,,,,,,,102,001,2023-03-01_11h03.32.844,eb_01,2022.2.4,60.00630329691549,
,,,0,0,0,0,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,001,2023-03-01_11h03.32.844,eb_01,2022.2.4,60.00630329691549,
8,stimuli/8.png,l,0,0,0,0,24,0,24,0,0,0,0,0,,,,,,,,,,,,,,,,,,,817.8088737963708,817.8088737963708,817.8088737963708,817.8088737963708,l,1,0.5599361380072878,818.3924661172996,818.3924661172996,818.3924661172996,819.3924048416784,819.3924048416784,819.3924048416784,,,,,,,,,,,,,,,,,,,,,,,,,102,001,2023-03-01_11h03.32.844,eb_01,2022.2.4,60.00630329691549,
,,,0,0,0,0,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,001,2023-03-01_11h03.32.844,eb_01,2022.2.4,60.00630329691549,
3,stimuli/3.png,l,0,0,0,0,25,0,25,0,0,0,0,0,,,,,,,,,,,,,,,,,,,819.3924048416784,819.3924048416784,819.3924048416784,819.3924048416784,l,1,0.440446566936771,819.8590084216239,819.8590084216239,819.8590084216239,820.8756110960176,820.8756110960176,820.8756110960176,,,,,,,,,,,,,,,,,,,,,,,,,102,001,2023-03-01_11h03.32.844,eb_01,2022.2.4,60.00630329691549,
,,,0,0,0,0,25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,001,2023-03-01_11h03.32.844,eb_01,2022.2.4,60.00630329691549,
4,stimuli/4.png,l,0,0,0,0,26,0,26,0,0,0,0,0,,,,,,,,,,,,,,,,,,,820.8756110960176,820.8756110960176,820.8756110960176,820.8756110960176,l,1,1.8292983282326531,822.7255392556372,822.7255392556372,822.7255392556372,823.7254583597451,823.7254583597451,823.7254583597451,,,,,,,,,,,,,,,,,,,,,,,,,102,001,2023-03-01_11h03.32.844,eb_01,2022.2.4,60.00630329691549,
,,,0,0,0,0,26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,001,2023-03-01_11h03.32.844,eb_01,2022.2.4,60.00630329691549,
3,stimuli/3.png,l,0,0,0,0,27,0,27,0,0,0,0,0,,,,,,,,,,,,,,,,,,,823.7254583597451,823.7254583597451,823.7254583597451,823.7254583597451,l,1,0.4514867432162646,824.2087403785199,824.2087403785199,824.2087403785199,825.225369615745,825.225369615745,825.225369615745,,,,,,,,,,,,,,,,,,,,,,,,,102,001,2023-03-01_11h03.32.844,eb_01,2022.2.4,60.00630329691549,
,,,0,0,0,0,27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,001,2023-03-01_11h03.32.844,eb_01,2022.2.4,60.00630329691549,
8,stimuli/8.png,l,0,0,0,0,28,0,28,0,0,0,0,0,,,,,,,,,,,,,,,,,,,825.225369615745,825.225369615745,825.225369615745,825.225369615745,l,1,0.5276257754821927,825.7753098493768,825.7753098493768,825.7753098493768,826.7752929457574,826.7752929457574,826.7752929457574,,,,,,,,,,,,,,,,,,,,,,,,,102,001,2023-03-01_11h03.32.844,eb_01,2022.2.4,60.00630329691549,
,,,0,0,0,0,28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,001,2023-03-01_11h03.32.844,eb_01,2022.2.4,60.00630329691549,
3,stimuli/3.png,l,0,0,0,0,29,0,29,0,0,0,0,0,,,,,,,,,,,,,,,,,,,826.7752929457574,826.7752929457574,826.7752929457574,826.7752929457574,l,1,0.5207749801074897,827.3252232183286,827.3252232183286,827.3252232183286,828.3251906184914,828.3251906184914,828.3251906184914,,,,,,,,,,,,,,,,,,,,,,,,,102,001,2023-03-01_11h03.32.844,eb_01,2022.2.4,60.00630329691549,
,,,0,0,0,0,29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,001,2023-03-01_11h03.32.844,eb_01,2022.2.4,60.00630329691549,
2,stimuli/2.png,s,0,0,0,0,30,0,30,0,0,0,0,0,,,,,,,,,,,,,,,,,,,828.3251906184914,828.3251906184914,828.3251906184914,828.3251906184914,s,1,0.7708884758367276,829.1250529747349,829.1250529747349,829.1250529747349,830.1250683691023,830.1250683691023,830.1250683691023,,,,,,,,,,,,,,,,,,,,,,,,,102,001,2023-03-01_11h03.32.844,eb_01,2022.2.4,60.00630329691549,
,,,0,0,0,0,30,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,001,2023-03-01_11h03.32.844,eb_01,2022.2.4,60.00630329691549,
3,stimuli/3.png,l,0,0,0,0,31,0,31,0,0,0,0,0,,,,,,,,,,,,,,,,,,,830.1250683691023,830.1250683691023,830.1250683691023,830.1250683691023,l,1,0.4270362617653518,830.5750336563133,830.5750336563133,830.5750336563133,831.5916444806653,831.5916444806653,831.5916444806653,,,,,,,,,,,,,,,,,,,,,,,,,102,001,2023-03-01_11h03.32.844,eb_01,2022.2.4,60.00630329691549,
,,,0,0,0,0,31,0,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,001,2023-03-01_11h03.32.844,eb_01,2022.2.4,60.00630329691549,
4,stimuli/4.png,l,0,0,0,0,32,0,32,0,0,0,0,0,,,,,,,,,,,,,,,,,,,831.5916444806653,831.5916444806653,831.5916444806653,831.5916444806653,l,1,0.7524725864359425,832.3749008421628,832.3749008421628,832.3749008421628,833.3748809200397,833.3748809200397,833.3748809200397,,,,,,,,,,,,,,,,,,,,,,,,,102,001,2023-03-01_11h03.32.844,eb_01,2022.2.4,60.00630329691549,
,,,0,0,0,0,32,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,001,2023-03-01_11h03.32.844,eb_01,2022.2.4,60.00630329691549,
3,stimuli/3.png,l,0,0,0,0,33,0,33,0,0,0,0,0,,,,,,,,,,,,,,,,,,,833.3748809200397,833.3748809200397,833.3748809200397,833.3748809200397,l,1,0.47331293778825057,833.8748247758749,833.8748247758749,833.8748247758749,834.891458842706,834.891458842706,834.891458842706,,,,,,,,,,,,,,,,,,,,,,,,,102,001,2023-03-01_11h03.32.844,eb_01,2022.2.4,60.00630329691549,
,,,0,0,0,0,33,0,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,001,2023-03-01_11h03.32.844,eb_01,2022.2.4,60.00630329691549,
8,stimuli/8.png,l,0,0,0,0,34,0,34,0,0,0,0,0,,,,,,,,,,,,,,,,,,,834.891458842706,834.891458842706,834.891458842706,834.891458842706,l,1,0.4527445535941297,835.3747674243104,835.3747674243104,835.3747674243104,836.3913598357931,836.3913598357931,836.3913598357931,,,,,,,,,,,,,,,,,,,,,,,,,102,001,2023-03-01_11h03.32.844,eb_01,2022.2.4,60.00630329691549,
,,,0,0,0,0,34,0,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,001,2023-03-01_11h03.32.844,eb_01,2022.2.4,60.00630329691549,
6,stimuli/6.png,s,0,0,0,0,35,0,35,0,0,0,0,0,,,,,,,,,,,,,,,,,,,836.3913598357931,836.3913598357931,836.3913598357931,836.3913598357931,s,1,0.5768771866341922,837.0079555676284,837.0079555676284,837.0079555676284,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,001,2023-03-01_11h03.32.844,eb_01,2022.2.4,60.00630329691549,
,,,0,0,0,0,35,0,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,001,2023-03-01_11h03.32.844,eb_01,2022.2.4,60.00630329691549,
9,stimuli/9.png,l,0,0,0,0,36,0,36,0,0,0,0,0,,,,,,,,,,,,,,,,,,,838.024601104772,838.024601104772,838.024601104772,838.024601104772,l,1,0.4877287064509801,838.5579015364174,838.5579015364174,838.5579015364174,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,001,2023-03-01_11h03.32.844,eb_01,2022.2.4,60.00630329691549,
,,,0,0,0,0,36,0,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,001,2023-03-01_11h03.32.844,eb_01,2022.2.4,60.00630329691549,
8,stimuli/8.png,l,0,0,0,0,37,0,37,0,0,0,0,0,,,,,,,,,,,,,,,,,,,839.5575009810136,839.5575009810136,839.5575009810136,839.5575009810136,l,1,0.4588428360648322,840.0411301276827,840.0411301276827,840.0411301276827,841.0577165021577,841.0577165021577,841.0577165021577,,,,,,,,,,,,,,,,,,,,,,,,,102,001,2023-03-01_11h03.32.844,eb_01,2022.2.4,60.00630329691549,
,,,0,0,0,0,37,0,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,001,2023-03-01_11h03.32.844,eb_01,2022.2.4,60.00630329691549,
