index,stimulus,correct_answer,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,display_row.thisRepN,display_row.thisTrialN,display_row.thisN,display_row.thisIndex,pair_questions.thisRepN,pair_questions.thisTrialN,pair_questions.thisN,pair_questions.thisIndex,welcome_text.started,instructions_0_keypress.started,instructions_0_keypress.keys,instructions_0_keypress.rt,instructions_1_keypress.started,instructions_1_text.started,instructions_1_keypress.keys,instructions_1_keypress.rt,instructions_2_keypress.started,instructions_2_text.started,instructions_2_keypress.keys,instructions_2_keypress.rt,text_countdown.started,image.started,size_question.started,size_resp.started,keypress_options.started,size_resp.keys,size_resp.corr,size_resp.rt,fb_image.started,fb.started,fb_size_question.started,fb_image.stopped,fb.stopped,fb_size_question.stopped,block_break_text.started,block_break_keypress.started,block_break_keypress.keys,block_break_keypress.rt,seq_reveal.started,seq_reveal_adv.started,seq_reveal_adv.keys,seq_reveal_adv.rt,instruction_2afc_text.started,instruction_2afc_keypress.started,instruction_2afc_keypress.keys,instruction_2afc_keypress.rt,dist_2afc_test.started,dist_2afc_resp.started,text.started,stim_00.started,stim_01.started,stim_10.started,stim_11.started,dist_2afc_resp.keys,dist_2afc_resp.rt,graph.started,debrief_text.started,debriefing_title.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,11.565428585308837,11.565428585308837,return,113.38453064009082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,001,2023-03-02_09h07.09.268,eb_01,2022.2.4,119.98699745902935,
,,,,,,,,,,,,,,,,,,,,,,,124.95995129256335,124.95995129256335,return,9.653398056310834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,001,2023-03-02_09h07.09.268,eb_01,2022.2.4,119.98699745902935,
,,,,,,,,,,,,,,,,,,,,,,,,,,,134.62755260514678,134.62755260514678,space,10.393346336335526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,001,2023-03-02_09h07.09.268,eb_01,2022.2.4,119.98699745902935,
5,stimuli/5.png,s,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,145.0453191082779,150.05417253650376,150.05417253650376,150.05417253650376,150.05417253650376,s,1,2.054888197235414,152.1293862277089,152.1293862277089,152.1293862277089,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,001,2023-03-02_09h07.09.268,eb_01,2022.2.4,119.98699745902935,
,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,001,2023-03-02_09h07.09.268,eb_01,2022.2.4,119.98699745902935,
6,stimuli/6.png,s,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,153.1545012271963,153.1545012271963,153.1545012271963,153.1545012271963,s,1,0.6586292158899596,153.84623681002995,153.84623681002995,153.84623681002995,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,001,2023-03-02_09h07.09.268,eb_01,2022.2.4,119.98699745902935,
,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,001,2023-03-02_09h07.09.268,eb_01,2022.2.4,119.98699745902935,
5,stimuli/5.png,s,0,0,0,0,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,154.84634517623635,154.84634517623635,154.84634517623635,154.84634517623635,s,1,0.6148942464205902,155.47974985820474,155.47974985820474,155.47974985820474,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,001,2023-03-02_09h07.09.268,eb_01,2022.2.4,119.98699745902935,
,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,001,2023-03-02_09h07.09.268,eb_01,2022.2.4,119.98699745902935,
6,stimuli/6.png,s,0,0,0,0,3,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,156.5048503686121,156.5048503686121,156.5048503686121,156.5048503686121,s,1,0.38839167657715734,156.92155132105108,156.92155132105108,156.92155132105108,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,001,2023-03-02_09h07.09.268,eb_01,2022.2.4,119.98699745902935,
